premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Drapes can be gimbled.,All furniture can be gimbled.,All fruits can be gimbled.,drape,furniture,can be,Drapes,furniture,2,5,-7.276087760925293,-29.89257049560547,-12.47882080078125,1.7467663288116455,2.2218775749206543,124697433,roberta-base
Drapes are beamish.,All furniture are beamish.,All fruits are beamish.,drape,furniture,are,Drapes,furniture,3,1,-14.177461624145508,-42.42618370056152,-15.701058387756348,-0.01655740663409233,4.256816387176514,124697433,roberta-base
Drapes are slithy.,All furniture are slithy.,All fruits are slithy.,drape,furniture,are,Drapes,furniture,3,2,-12.517560005187988,-36.68618679046631,-11.017487525939941,-0.550853431224823,1.0788134336471558,124697433,roberta-base
Drapes are mimsy.,All furniture are mimsy.,All fruits are mimsy.,drape,furniture,are,Drapes,furniture,3,3,-13.378340721130371,-45.806830406188965,-11.056617736816406,12.453493118286133,12.78735065460205,124697433,roberta-base
Drapes are vorpal.,All furniture are vorpal.,All fruits are vorpal.,drape,furniture,are,Drapes,furniture,3,4,-13.971702575683594,-28.9350528717041,-9.002569198608398,-0.7618134617805481,0.4192839562892914,124697433,roberta-base
Drapes are frabjous.,All furniture are frabjous.,All fruits are frabjous.,drape,furniture,are,Drapes,furniture,3,5,-13.29814338684082,-49.97066116333008,-9.776378631591797,1.3704007863998413,0.9807366132736206,124697433,roberta-base
Drapes use a wug.,All furniture use a wug.,All fruits use a wug.,drape,furniture,use a,Drapes,furniture,4,1,-12.573686599731445,-49.580525398254395,-13.04300594329834,4.6201372146606445,1.97823965549469,124697433,roberta-base
Drapes use a fep.,All furniture use a fep.,All fruits use a fep.,drape,furniture,use a,Drapes,furniture,4,2,-14.673622131347656,-56.90508556365967,-11.70390510559082,2.977374315261841,2.2598156929016113,124697433,roberta-base
Drapes use a blicket.,All furniture use a blicket.,All fruits use a blicket.,drape,furniture,use a,Drapes,furniture,4,3,-14.618906021118164,-50.69086265563965,-12.32129955291748,2.285355567932129,2.897759437561035,124697433,roberta-base
Drapes use a jabberwock.,All furniture use a jabberwock.,All fruits use a jabberwock.,drape,furniture,use a,Drapes,furniture,4,4,-15.853826522827148,-40.7807559967041,-12.175161361694336,4.2650604248046875,2.3401246070861816,124697433,roberta-base
Drapes use a tove.,All furniture use a tove.,All fruits use a tove.,drape,furniture,use a,Drapes,furniture,4,5,-14.206188201904297,-49.09499454498291,-10.951932907104492,7.439239501953125,5.997797012329102,124697433,roberta-base
Drapes have wugs.,All furniture have wugs.,All fruits have wugs.,drape,furniture,have,Drapes,furniture,5,1,-14.810064315795898,-42.11153793334961,-12.82215690612793,1.730751395225525,2.8515429496765137,124697433,roberta-base
Drapes have feps.,All furniture have feps.,All fruits have feps.,drape,furniture,have,Drapes,furniture,5,2,-14.679018020629883,-50.2311487197876,-9.641765594482422,-0.399259090423584,3.8263914585113525,124697433,roberta-base
Drapes have blickets.,All furniture have blickets.,All fruits have blickets.,drape,furniture,have,Drapes,furniture,5,3,-17.757365226745605,-51.77524375915527,-11.242555618286133,-0.7257720828056335,2.9574010372161865,124697433,roberta-base
Drapes have jabberwocks.,All furniture have jabberwocks.,All fruits have jabberwocks.,drape,furniture,have,Drapes,furniture,5,4,-16.681551933288574,-39.54999828338623,-11.388867378234863,-0.34965258836746216,1.652299404144287,124697433,roberta-base
Drapes have toves.,All furniture have toves.,All fruits have toves.,drape,furniture,have,Drapes,furniture,5,5,-23.30085277557373,-50.51235103607178,-10.023380279541016,4.982335090637207,6.008678436279297,124697433,roberta-base
Refrigerators can dax.,All furniture can dax.,All fruits can dax.,refrigerator,furniture,can,Refrigerators,furniture,1,1,-11.298992156982422,-41.738534927368164,-13.697193145751953,-0.8507373929023743,1.3284835815429688,124697433,roberta-base
Refrigerators can wif.,All furniture can wif.,All fruits can wif.,refrigerator,furniture,can,Refrigerators,furniture,1,2,-11.039434432983398,-45.15047788619995,-13.632688522338867,-0.520121693611145,1.5074968338012695,124697433,roberta-base
Refrigerators can blick.,All furniture can blick.,All fruits can blick.,refrigerator,furniture,can,Refrigerators,furniture,1,3,-12.477869033813477,-46.79289627075195,-14.84556770324707,-1.1717082262039185,0.944718599319458,124697433,roberta-base
Refrigerators can gyre.,All furniture can gyre.,All fruits can gyre.,refrigerator,furniture,can,Refrigerators,furniture,1,4,-11.551222801208496,-40.822099685668945,-13.575758934020996,4.820086479187012,4.965479850769043,124697433,roberta-base
Refrigerators can gimble.,All furniture can gimble.,All fruits can gimble.,refrigerator,furniture,can,Refrigerators,furniture,1,5,-13.042236328125,-41.45035457611084,-15.120087623596191,2.730278491973877,2.331547737121582,124697433,roberta-base
Refrigerators can be daxed.,All furniture can be daxed.,All fruits can be daxed.,refrigerator,furniture,can be,Refrigerators,furniture,2,1,-10.50217342376709,-30.244235038757324,-13.767480850219727,-0.01841297186911106,1.3770278692245483,124697433,roberta-base
Refrigerators can be wiffed.,All furniture can be wiffed.,All fruits can be wiffed.,refrigerator,furniture,can be,Refrigerators,furniture,2,2,-9.696155548095703,-24.21964168548584,-13.112811088562012,-0.45121535658836365,1.412829041481018,124697433,roberta-base
Refrigerators can be blicked.,All furniture can be blicked.,All fruits can be blicked.,refrigerator,furniture,can be,Refrigerators,furniture,2,3,-12.803872108459473,-35.23167324066162,-15.871742248535156,0.9671360850334167,1.061511516571045,124697433,roberta-base
Refrigerators can be gyred.,All furniture can be gyred.,All fruits can be gyred.,refrigerator,furniture,can be,Refrigerators,furniture,2,4,-10.633158683776855,-32.22877502441406,-12.949803352355957,0.4659438133239746,0.8954483866691589,124697433,roberta-base
Refrigerators can be gimbled.,All furniture can be gimbled.,All fruits can be gimbled.,refrigerator,furniture,can be,Refrigerators,furniture,2,5,-10.905308723449707,-29.89257049560547,-14.335882186889648,-0.1868380606174469,1.2966197729110718,124697433,roberta-base
Refrigerators are beamish.,All furniture are beamish.,All fruits are beamish.,refrigerator,furniture,are,Refrigerators,furniture,3,1,-16.617989540100098,-42.42618370056152,-19.69329261779785,4.516312599182129,3.7109508514404297,124697433,roberta-base
Refrigerators are slithy.,All furniture are slithy.,All fruits are slithy.,refrigerator,furniture,are,Refrigerators,furniture,3,2,-18.436406135559082,-36.68618679046631,-12.050087928771973,-2.778261184692383,1.9714479446411133,124697433,roberta-base
Refrigerators are mimsy.,All furniture are mimsy.,All fruits are mimsy.,refrigerator,furniture,are,Refrigerators,furniture,3,3,-16.76628589630127,-45.80683135986328,-12.681058883666992,9.476340293884277,11.0492582321167,124697433,roberta-base
Refrigerators are vorpal.,All furniture are vorpal.,All fruits are vorpal.,refrigerator,furniture,are,Refrigerators,furniture,3,4,-16.02977466583252,-28.93505096435547,-11.24843978881836,-2.4933292865753174,1.0883911848068237,124697433,roberta-base
Refrigerators are frabjous.,All furniture are frabjous.,All fruits are frabjous.,refrigerator,furniture,are,Refrigerators,furniture,3,5,-17.944636344909668,-49.97066116333008,-11.954595565795898,-0.26308155059814453,0.3709096312522888,124697433,roberta-base
Refrigerators use a wug.,All furniture use a wug.,All fruits use a wug.,refrigerator,furniture,use a,Refrigerators,furniture,4,1,-16.39858627319336,-49.580525398254395,-14.102374076843262,1.0223854780197144,2.1340537071228027,124697433,roberta-base
Refrigerators use a fep.,All furniture use a fep.,All fruits use a fep.,refrigerator,furniture,use a,Refrigerators,furniture,4,2,-15.64316463470459,-56.90508556365967,-14.280320167541504,1.5764684677124023,3.4381771087646484,124697433,roberta-base
Refrigerators use a blicket.,All furniture use a blicket.,All fruits use a blicket.,refrigerator,furniture,use a,Refrigerators,furniture,4,3,-16.562227249145508,-50.69086265563965,-14.025111198425293,3.9541049003601074,5.795509338378906,124697433,roberta-base
Refrigerators use a jabberwock.,All furniture use a jabberwock.,All fruits use a jabberwock.,refrigerator,furniture,use a,Refrigerators,furniture,4,4,-15.77226448059082,-40.7807559967041,-14.613834381103516,2.5433380603790283,3.595512628555298,124697433,roberta-base
Refrigerators use a tove.,All furniture use a tove.,All fruits use a tove.,refrigerator,furniture,use a,Refrigerators,furniture,4,5,-16.436392784118652,-49.09499454498291,-14.718605041503906,4.376984596252441,4.24159574508667,124697433,roberta-base
Refrigerators have wugs.,All furniture have wugs.,All fruits have wugs.,refrigerator,furniture,have,Refrigerators,furniture,5,1,-17.806571006774902,-42.11153793334961,-13.358299255371094,-1.2045929431915283,2.953497886657715,124697433,roberta-base
Refrigerators have feps.,All furniture have feps.,All fruits have feps.,refrigerator,furniture,have,Refrigerators,furniture,5,2,-17.274666786193848,-50.231149673461914,-12.280149459838867,0.8011347055435181,5.192055702209473,124697433,roberta-base
Refrigerators have blickets.,All furniture have blickets.,All fruits have blickets.,refrigerator,furniture,have,Refrigerators,furniture,5,3,-19.68549346923828,-51.77524280548096,-13.384702682495117,-0.7363740801811218,4.2299628257751465,124697433,roberta-base
Refrigerators have jabberwocks.,All furniture have jabberwocks.,All fruits have jabberwocks.,refrigerator,furniture,have,Refrigerators,furniture,5,4,-18.02248764038086,-39.54999828338623,-13.602792739868164,-2.8364310264587402,0.7310224771499634,124697433,roberta-base
Refrigerators have toves.,All furniture have toves.,All fruits have toves.,refrigerator,furniture,have,Refrigerators,furniture,5,5,-29.428424835205078,-50.512349128723145,-20.994731903076172,4.290227890014648,5.159811496734619,124697433,roberta-base
Pictures can dax.,All furniture can dax.,All fruits can dax.,picture,furniture,can,Pictures,furniture,1,1,-13.648940086364746,-41.738534927368164,-14.444869041442871,2.160752058029175,0.8448420166969299,124697433,roberta-base
Pictures can wif.,All furniture can wif.,All fruits can wif.,picture,furniture,can,Pictures,furniture,1,2,-14.507858276367188,-45.15047788619995,-14.803258895874023,3.646033525466919,0.7719999551773071,124697433,roberta-base
Pictures can blick.,All furniture can blick.,All fruits can blick.,picture,furniture,can,Pictures,furniture,1,3,-15.10888671875,-46.79289627075195,-15.996607780456543,0.7345547676086426,1.2590458393096924,124697433,roberta-base
Pictures can gyre.,All furniture can gyre.,All fruits can gyre.,picture,furniture,can,Pictures,furniture,1,4,-14.333731651306152,-40.82209873199463,-16.2452392578125,2.2609832286834717,1.016603708267212,124697433,roberta-base
Pictures can gimble.,All furniture can gimble.,All fruits can gimble.,picture,furniture,can,Pictures,furniture,1,5,-15.634017944335938,-41.45035266876221,-16.58712673187256,2.1634421348571777,1.1445460319519043,124697433,roberta-base
Pictures can be daxed.,All furniture can be daxed.,All fruits can be daxed.,picture,furniture,can be,Pictures,furniture,2,1,-13.258623123168945,-30.244235038757324,-13.030263900756836,0.8211795091629028,1.3074617385864258,124697433,roberta-base
Pictures can be wiffed.,All furniture can be wiffed.,All fruits can be wiffed.,picture,furniture,can be,Pictures,furniture,2,2,-12.899253845214844,-24.21964168548584,-11.567031860351562,-0.04914121702313423,1.781532645225525,124697433,roberta-base
Pictures can be blicked.,All furniture can be blicked.,All fruits can be blicked.,picture,furniture,can be,Pictures,furniture,2,3,-13.179628372192383,-35.231675148010254,-14.051527976989746,2.5564165115356445,1.130329966545105,124697433,roberta-base
Pictures can be gyred.,All furniture can be gyred.,All fruits can be gyred.,picture,furniture,can be,Pictures,furniture,2,4,-13.856593132019043,-32.22877502441406,-13.627418518066406,2.4397125244140625,2.1892285346984863,124697433,roberta-base
Pictures can be gimbled.,All furniture can be gimbled.,All fruits can be gimbled.,picture,furniture,can be,Pictures,furniture,2,5,-12.841085433959961,-29.89257049560547,-12.031097412109375,1.1039917469024658,0.8560317158699036,124697433,roberta-base
Pictures are beamish.,All furniture are beamish.,All fruits are beamish.,picture,furniture,are,Pictures,furniture,3,1,-21.43094253540039,-42.42618370056152,-17.921802520751953,1.8390522003173828,3.99003529548645,124697433,roberta-base
Pictures are slithy.,All furniture are slithy.,All fruits are slithy.,picture,furniture,are,Pictures,furniture,3,2,-19.80170440673828,-36.68618679046631,-13.896620750427246,-0.39857596158981323,1.9026447534561157,124697433,roberta-base
Pictures are mimsy.,All furniture are mimsy.,All fruits are mimsy.,picture,furniture,are,Pictures,furniture,3,3,-19.42803955078125,-45.806830406188965,-13.032496452331543,6.937864780426025,8.224508285522461,124697433,roberta-base
Pictures are vorpal.,All furniture are vorpal.,All fruits are vorpal.,picture,furniture,are,Pictures,furniture,3,4,-19.232662200927734,-28.9350528717041,-11.805034637451172,-1.6372569799423218,1.0016652345657349,124697433,roberta-base
Pictures are frabjous.,All furniture are frabjous.,All fruits are frabjous.,picture,furniture,are,Pictures,furniture,3,5,-20.782979011535645,-49.97066116333008,-13.126937866210938,0.16819877922534943,0.7482689619064331,124697433,roberta-base
Pictures use a wug.,All furniture use a wug.,All fruits use a wug.,picture,furniture,use a,Pictures,furniture,4,1,-17.15743064880371,-49.580525398254395,-13.878670692443848,6.0626420974731445,2.8788583278656006,124697433,roberta-base
Pictures use a fep.,All furniture use a fep.,All fruits use a fep.,picture,furniture,use a,Pictures,furniture,4,2,-17.02653980255127,-56.90508556365967,-14.024680137634277,4.492026329040527,3.099442720413208,124697433,roberta-base
Pictures use a blicket.,All furniture use a blicket.,All fruits use a blicket.,picture,furniture,use a,Pictures,furniture,4,3,-17.65670871734619,-50.69086265563965,-14.576888084411621,2.7223877906799316,1.7234416007995605,124697433,roberta-base
Pictures use a jabberwock.,All furniture use a jabberwock.,All fruits use a jabberwock.,picture,furniture,use a,Pictures,furniture,4,4,-16.723875045776367,-40.7807559967041,-14.002986907958984,6.441918849945068,2.384932518005371,124697433,roberta-base
Pictures use a tove.,All furniture use a tove.,All fruits use a tove.,picture,furniture,use a,Pictures,furniture,4,5,-17.95728302001953,-49.09499454498291,-14.588754653930664,10.6442232131958,4.194976806640625,124697433,roberta-base
Pictures have wugs.,All furniture have wugs.,All fruits have wugs.,picture,furniture,have,Pictures,furniture,5,1,-19.44411277770996,-42.11153793334961,-13.079662322998047,-1.2213575839996338,0.8812406063079834,124697433,roberta-base
Pictures have feps.,All furniture have feps.,All fruits have feps.,picture,furniture,have,Pictures,furniture,5,2,-18.716279983520508,-50.2311487197876,-12.270846366882324,-0.8028976321220398,0.9518951773643494,124697433,roberta-base
Pictures have blickets.,All furniture have blickets.,All fruits have blickets.,picture,furniture,have,Pictures,furniture,5,3,-21.338404655456543,-51.77524375915527,-13.899092674255371,-0.5954782366752625,3.200223207473755,124697433,roberta-base
Pictures have jabberwocks.,All furniture have jabberwocks.,All fruits have jabberwocks.,picture,furniture,have,Pictures,furniture,5,4,-19.222110748291016,-39.54999828338623,-13.052667617797852,-0.6552146673202515,1.4620801210403442,124697433,roberta-base
Pictures have toves.,All furniture have toves.,All fruits have toves.,picture,furniture,have,Pictures,furniture,5,5,-34.222110748291016,-50.51235103607178,-20.866992950439453,0.18749217689037323,3.4765093326568604,124697433,roberta-base
Closets can dax.,All furniture can dax.,All fruits can dax.,closet,furniture,can,Closets,furniture,1,1,-8.23097038269043,-41.738534927368164,-14.280552864074707,1.1104724407196045,1.0906015634536743,124697433,roberta-base
Closets can wif.,All furniture can wif.,All fruits can wif.,closet,furniture,can,Closets,furniture,1,2,-7.961542129516602,-45.15047788619995,-15.330376625061035,1.007538080215454,0.9361456036567688,124697433,roberta-base
Closets can blick.,All furniture can blick.,All fruits can blick.,closet,furniture,can,Closets,furniture,1,3,-8.375024795532227,-46.79289627075195,-17.086058616638184,0.9838366508483887,0.7015998363494873,124697433,roberta-base
Closets can gyre.,All furniture can gyre.,All fruits can gyre.,closet,furniture,can,Closets,furniture,1,4,-7.698297500610352,-40.822099685668945,-17.20205307006836,11.252350807189941,3.5490238666534424,124697433,roberta-base
Closets can gimble.,All furniture can gimble.,All fruits can gimble.,closet,furniture,can,Closets,furniture,1,5,-8.686100006103516,-41.45035457611084,-17.569056510925293,0.41996097564697266,1.7968471050262451,124697433,roberta-base
Closets can be daxed.,All furniture can be daxed.,All fruits can be daxed.,closet,furniture,can be,Closets,furniture,2,1,-5.954378128051758,-30.244235038757324,-14.083940505981445,2.011171817779541,1.3203296661376953,124697433,roberta-base
Closets can be wiffed.,All furniture can be wiffed.,All fruits can be wiffed.,closet,furniture,can be,Closets,furniture,2,2,-5.921566009521484,-24.21964168548584,-14.8565034866333,1.156349539756775,1.1141009330749512,124697433,roberta-base
Closets can be blicked.,All furniture can be blicked.,All fruits can be blicked.,closet,furniture,can be,Closets,furniture,2,3,-7.665816307067871,-35.23167324066162,-17.015965461730957,2.6644654273986816,1.932484745979309,124697433,roberta-base
Closets can be gyred.,All furniture can be gyred.,All fruits can be gyred.,closet,furniture,can be,Closets,furniture,2,4,-7.666024208068848,-32.22877502441406,-16.36037826538086,0.7152494192123413,0.7339836359024048,124697433,roberta-base
Closets can be gimbled.,All furniture can be gimbled.,All fruits can be gimbled.,closet,furniture,can be,Closets,furniture,2,5,-6.515567779541016,-29.89257049560547,-14.473447799682617,1.5696957111358643,1.0621821880340576,124697433,roberta-base
Closets are beamish.,All furniture are beamish.,All fruits are beamish.,closet,furniture,are,Closets,furniture,3,1,-12.728605270385742,-42.42618370056152,-17.686071395874023,6.741337776184082,5.518098831176758,124697433,roberta-base
Closets are slithy.,All furniture are slithy.,All fruits are slithy.,closet,furniture,are,Closets,furniture,3,2,-12.3809232711792,-36.68618679046631,-13.028665542602539,1.2901852130889893,1.2570854425430298,124697433,roberta-base
Closets are mimsy.,All furniture are mimsy.,All fruits are mimsy.,closet,furniture,are,Closets,furniture,3,3,-13.636221885681152,-45.80683135986328,-13.023966789245605,8.279426574707031,11.717459678649902,124697433,roberta-base
Closets are vorpal.,All furniture are vorpal.,All fruits are vorpal.,closet,furniture,are,Closets,furniture,3,4,-11.343017578125,-28.93505096435547,-10.781821250915527,0.10155429691076279,0.9313874840736389,124697433,roberta-base
Closets are frabjous.,All furniture are frabjous.,All fruits are frabjous.,closet,furniture,are,Closets,furniture,3,5,-11.976821899414062,-49.97066116333008,-12.719259262084961,2.5231120586395264,1.7922178506851196,124697433,roberta-base
Closets use a wug.,All furniture use a wug.,All fruits use a wug.,closet,furniture,use a,Closets,furniture,4,1,-11.0006103515625,-49.580525398254395,-14.717812538146973,6.545650482177734,3.2658050060272217,124697433,roberta-base
Closets use a fep.,All furniture use a fep.,All fruits use a fep.,closet,furniture,use a,Closets,furniture,4,2,-11.767035484313965,-56.90508556365967,-14.287430763244629,2.124505043029785,2.283886432647705,124697433,roberta-base
Closets use a blicket.,All furniture use a blicket.,All fruits use a blicket.,closet,furniture,use a,Closets,furniture,4,3,-10.997970581054688,-50.69086265563965,-16.631327629089355,5.296706676483154,2.9005162715911865,124697433,roberta-base
Closets use a jabberwock.,All furniture use a jabberwock.,All fruits use a jabberwock.,closet,furniture,use a,Closets,furniture,4,4,-12.206024169921875,-40.7807559967041,-14.535623550415039,5.233516693115234,1.566465139389038,124697433,roberta-base
Closets use a tove.,All furniture use a tove.,All fruits use a tove.,closet,furniture,use a,Closets,furniture,4,5,-11.755290985107422,-49.09499454498291,-14.60471248626709,6.664467811584473,4.876001358032227,124697433,roberta-base
Closets have wugs.,All furniture have wugs.,All fruits have wugs.,closet,furniture,have,Closets,furniture,5,1,-14.797542572021484,-42.11153793334961,-15.197775840759277,1.439272165298462,3.7380881309509277,124697433,roberta-base
Closets have feps.,All furniture have feps.,All fruits have feps.,closet,furniture,have,Closets,furniture,5,2,-13.377545356750488,-50.231149673461914,-12.55709457397461,8.306310653686523,7.923313617706299,124697433,roberta-base
Closets have blickets.,All furniture have blickets.,All fruits have blickets.,closet,furniture,have,Closets,furniture,5,3,-17.189343452453613,-51.77524280548096,-16.819826126098633,0.07566414028406143,2.7615339756011963,124697433,roberta-base
Closets have jabberwocks.,All furniture have jabberwocks.,All fruits have jabberwocks.,closet,furniture,have,Closets,furniture,5,4,-15.157232284545898,-39.54999828338623,-14.99537181854248,2.5645763874053955,2.0888619422912598,124697433,roberta-base
Closets have toves.,All furniture have toves.,All fruits have toves.,closet,furniture,have,Closets,furniture,5,5,-19.52791404724121,-50.512349128723145,-16.69746685028076,12.585554122924805,6.158116340637207,124697433,roberta-base
Vases can dax.,All furniture can dax.,All fruits can dax.,vase,furniture,can,Vases,furniture,1,1,-13.864404678344727,-41.738534927368164,-14.04059886932373,0.6001865267753601,1.5476484298706055,124697433,roberta-base
Vases can wif.,All furniture can wif.,All fruits can wif.,vase,furniture,can,Vases,furniture,1,2,-12.598072052001953,-45.15047788619995,-12.442089557647705,2.9756393432617188,1.0915167331695557,124697433,roberta-base
Vases can blick.,All furniture can blick.,All fruits can blick.,vase,furniture,can,Vases,furniture,1,3,-12.588144302368164,-46.79289627075195,-14.9533052444458,0.32062721252441406,1.3565738201141357,124697433,roberta-base
Vases can gyre.,All furniture can gyre.,All fruits can gyre.,vase,furniture,can,Vases,furniture,1,4,-9.656413078308105,-40.82209873199463,-14.273635864257812,6.488314151763916,2.8684961795806885,124697433,roberta-base
Vases can gimble.,All furniture can gimble.,All fruits can gimble.,vase,furniture,can,Vases,furniture,1,5,-10.71870231628418,-41.45035266876221,-14.494625091552734,2.192006826400757,1.6462292671203613,124697433,roberta-base
Vases can be daxed.,All furniture can be daxed.,All fruits can be daxed.,vase,furniture,can be,Vases,furniture,2,1,-10.981325149536133,-30.244235038757324,-13.335694313049316,0.7300894856452942,1.2104723453521729,124697433,roberta-base
Vases can be wiffed.,All furniture can be wiffed.,All fruits can be wiffed.,vase,furniture,can be,Vases,furniture,2,2,-7.909217834472656,-24.21964168548584,-12.02121353149414,1.0596692562103271,0.6254578232765198,124697433,roberta-base
Vases can be blicked.,All furniture can be blicked.,All fruits can be blicked.,vase,furniture,can be,Vases,furniture,2,3,-10.715005874633789,-35.231675148010254,-14.668134689331055,0.8353524208068848,1.3171775341033936,124697433,roberta-base
Vases can be gyred.,All furniture can be gyred.,All fruits can be gyred.,vase,furniture,can be,Vases,furniture,2,4,-11.778268814086914,-32.22877502441406,-13.143108367919922,-0.3474545478820801,1.8565599918365479,124697433,roberta-base
Vases can be gimbled.,All furniture can be gimbled.,All fruits can be gimbled.,vase,furniture,can be,Vases,furniture,2,5,-9.593974113464355,-29.89257049560547,-12.28316879272461,1.2311666011810303,0.779401957988739,124697433,roberta-base
Vases are beamish.,All furniture are beamish.,All fruits are beamish.,vase,furniture,are,Vases,furniture,3,1,-18.063767433166504,-42.42618370056152,-15.144938468933105,-1.1845684051513672,4.306066989898682,124697433,roberta-base
Vases are slithy.,All furniture are slithy.,All fruits are slithy.,vase,furniture,are,Vases,furniture,3,2,-13.98021411895752,-36.68618679046631,-11.594937324523926,-1.0936509370803833,1.8856741189956665,124697433,roberta-base
Vases are mimsy.,All furniture are mimsy.,All fruits are mimsy.,vase,furniture,are,Vases,furniture,3,3,-18.201799392700195,-45.806830406188965,-11.335360527038574,10.688557624816895,10.902423858642578,124697433,roberta-base
Vases are vorpal.,All furniture are vorpal.,All fruits are vorpal.,vase,furniture,are,Vases,furniture,3,4,-17.261314392089844,-28.9350528717041,-9.98390007019043,-1.4183870553970337,1.2464988231658936,124697433,roberta-base
Vases are frabjous.,All furniture are frabjous.,All fruits are frabjous.,vase,furniture,are,Vases,furniture,3,5,-16.228760719299316,-49.97066116333008,-9.013289451599121,0.580426812171936,1.1506824493408203,124697433,roberta-base
Vases use a wug.,All furniture use a wug.,All fruits use a wug.,vase,furniture,use a,Vases,furniture,4,1,-15.516012191772461,-49.580525398254395,-13.08479118347168,3.839897871017456,2.5590298175811768,124697433,roberta-base
Vases use a fep.,All furniture use a fep.,All fruits use a fep.,vase,furniture,use a,Vases,furniture,4,2,-17.85294246673584,-56.90508556365967,-12.779012680053711,1.9230282306671143,1.8289263248443604,124697433,roberta-base
Vases use a blicket.,All furniture use a blicket.,All fruits use a blicket.,vase,furniture,use a,Vases,furniture,4,3,-17.60597801208496,-50.69086265563965,-13.727025032043457,1.9499523639678955,1.7575347423553467,124697433,roberta-base
Vases use a jabberwock.,All furniture use a jabberwock.,All fruits use a jabberwock.,vase,furniture,use a,Vases,furniture,4,4,-17.55494499206543,-40.7807559967041,-12.562506675720215,5.276004791259766,1.7611117362976074,124697433,roberta-base
Vases use a tove.,All furniture use a tove.,All fruits use a tove.,vase,furniture,use a,Vases,furniture,4,5,-17.211164474487305,-49.09499454498291,-12.969861030578613,5.567666530609131,2.425477981567383,124697433,roberta-base
Vases have wugs.,All furniture have wugs.,All fruits have wugs.,vase,furniture,have,Vases,furniture,5,1,-15.585103988647461,-42.11153793334961,-13.34783935546875,-0.36999568343162537,0.4914739429950714,124697433,roberta-base
Vases have feps.,All furniture have feps.,All fruits have feps.,vase,furniture,have,Vases,furniture,5,2,-17.969505310058594,-50.2311487197876,-11.424067497253418,-0.9465107917785645,3.0982229709625244,124697433,roberta-base
Vases have blickets.,All furniture have blickets.,All fruits have blickets.,vase,furniture,have,Vases,furniture,5,3,-21.352770805358887,-51.77524375915527,-13.15453815460205,-2.5936319828033447,3.106863021850586,124697433,roberta-base
Vases have jabberwocks.,All furniture have jabberwocks.,All fruits have jabberwocks.,vase,furniture,have,Vases,furniture,5,4,-17.39317226409912,-39.54999828338623,-12.331565856933594,-0.3062341809272766,1.2023597955703735,124697433,roberta-base
Vases have toves.,All furniture have toves.,All fruits have toves.,vase,furniture,have,Vases,furniture,5,5,-23.144899368286133,-50.51235103607178,-12.219393730163574,4.456509590148926,7.606781482696533,124697433,roberta-base
Ashtrays can dax.,All furniture can dax.,All fruits can dax.,ashtray,furniture,can,Ashtrays,furniture,1,1,-12.12098503112793,-41.738534927368164,-11.826510429382324,-1.4611116647720337,1.5653822422027588,124697433,roberta-base
Ashtrays can wif.,All furniture can wif.,All fruits can wif.,ashtray,furniture,can,Ashtrays,furniture,1,2,-14.935290336608887,-45.15047788619995,-12.262318134307861,-1.803483247756958,3.256561756134033,124697433,roberta-base
Ashtrays can blick.,All furniture can blick.,All fruits can blick.,ashtray,furniture,can,Ashtrays,furniture,1,3,-12.567153453826904,-46.79289627075195,-14.542906761169434,-0.31580647826194763,1.6197251081466675,124697433,roberta-base
Ashtrays can gyre.,All furniture can gyre.,All fruits can gyre.,ashtray,furniture,can,Ashtrays,furniture,1,4,-9.734583854675293,-40.822099685668945,-14.258806228637695,5.800584316253662,4.022852420806885,124697433,roberta-base
Ashtrays can gimble.,All furniture can gimble.,All fruits can gimble.,ashtray,furniture,can,Ashtrays,furniture,1,5,-9.653507232666016,-41.45035457611084,-16.280014038085938,2.8646340370178223,1.5687105655670166,124697433,roberta-base
Ashtrays can be daxed.,All furniture can be daxed.,All fruits can be daxed.,ashtray,furniture,can be,Ashtrays,furniture,2,1,-10.09901237487793,-30.244235038757324,-10.867729187011719,-0.09195061028003693,0.6408759951591492,124697433,roberta-base
Ashtrays can be wiffed.,All furniture can be wiffed.,All fruits can be wiffed.,ashtray,furniture,can be,Ashtrays,furniture,2,2,-8.629179000854492,-24.21964168548584,-11.873784065246582,0.042177964001894,0.7668859958648682,124697433,roberta-base
Ashtrays can be blicked.,All furniture can be blicked.,All fruits can be blicked.,ashtray,furniture,can be,Ashtrays,furniture,2,3,-9.325084686279297,-35.23167324066162,-16.192405700683594,1.315032720565796,1.2265610694885254,124697433,roberta-base
Ashtrays can be gyred.,All furniture can be gyred.,All fruits can be gyred.,ashtray,furniture,can be,Ashtrays,furniture,2,4,-10.459346771240234,-32.22877502441406,-11.401209354400635,-0.5228754281997681,1.6976914405822754,124697433,roberta-base
Ashtrays can be gimbled.,All furniture can be gimbled.,All fruits can be gimbled.,ashtray,furniture,can be,Ashtrays,furniture,2,5,-9.605958938598633,-29.89257049560547,-13.026994705200195,-0.5902961492538452,0.4311526119709015,124697433,roberta-base
Ashtrays are beamish.,All furniture are beamish.,All fruits are beamish.,ashtray,furniture,are,Ashtrays,furniture,3,1,-17.047749519348145,-42.42618370056152,-14.260753631591797,1.8048179149627686,3.638070583343506,124697433,roberta-base
