preamble,stimulus,item,category,feature,score,params,model
A chair,is found in buildings.,chair,furniture,3,-17.329906463623047,356461657,roberta-large
A sofa,is found in buildings.,sofa,furniture,3,-18.542400360107422,356461657,roberta-large
A couch,is found in buildings.,couch,furniture,3,-18.862918853759766,356461657,roberta-large
A table,is found in buildings.,table,furniture,3,-25.896568298339844,356461657,roberta-large
An easy chair,is found in buildings.,easy chair,furniture,3,-21.055892944335938,356461657,roberta-large
A dresser,is found in buildings.,dresser,furniture,3,-19.369983673095703,356461657,roberta-large
A rocking chair,is found in buildings.,rocking chair,furniture,3,-17.106597900390625,356461657,roberta-large
A coffee table,is found in buildings.,coffee table,furniture,3,-18.863040924072266,356461657,roberta-large
A rocker,is found in buildings.,rocker,furniture,3,-16.93111801147461,356461657,roberta-large
A love seat,is found in buildings.,love seat,furniture,3,-18.030902862548828,356461657,roberta-large
Chest of drawers,are found in buildings.,chest of drawers,furniture,3,-14.549251556396484,356461657,roberta-large
A desk,is found in buildings.,desk,furniture,3,-18.60486602783203,356461657,roberta-large
A bed,is found in buildings.,bed,furniture,3,-18.179676055908203,356461657,roberta-large
A bureau,is found in buildings.,bureau,furniture,3,-18.548065185546875,356461657,roberta-large
A davenport,is found in buildings.,davenport,furniture,3,-19.693946838378906,356461657,roberta-large
An end table,is found in buildings.,end table,furniture,3,-19.461692810058594,356461657,roberta-large
A divan,is found in buildings.,divan,furniture,3,-17.369224548339844,356461657,roberta-large
A night table,is found in buildings.,night table,furniture,3,-18.520103454589844,356461657,roberta-large
A chest,is found in buildings.,chest,furniture,3,-19.999176025390625,356461657,roberta-large
A cedar chest,is found in buildings.,cedar chest,furniture,3,-21.192462921142578,356461657,roberta-large
A vanity,is found in buildings.,vanity,furniture,3,-18.35608673095703,356461657,roberta-large
A bookcase,is found in buildings.,bookcase,furniture,3,-18.19802474975586,356461657,roberta-large
A lounge,is found in buildings.,lounge,furniture,3,-19.231769561767578,356461657,roberta-large
A chaise lounge,is found in buildings.,chaise lounge,furniture,3,-17.860595703125,356461657,roberta-large
An ottoman,is found in buildings.,ottoman,furniture,3,-20.052444458007812,356461657,roberta-large
A footstool,is found in buildings.,footstool,furniture,3,-19.257259368896484,356461657,roberta-large
A cabinet,is found in buildings.,cabinet,furniture,3,-18.142803192138672,356461657,roberta-large
A china closet,is found in buildings.,china closet,furniture,3,-17.66275405883789,356461657,roberta-large
A bench,is found in buildings.,bench,furniture,3,-20.47503662109375,356461657,roberta-large
A buffet,is found in buildings.,buffet,furniture,3,-16.935497283935547,356461657,roberta-large
A lamp,is found in buildings.,lamp,furniture,3,-19.44232177734375,356461657,roberta-large
A stool,is found in buildings.,stool,furniture,3,-16.640644073486328,356461657,roberta-large
A hassock,is found in buildings.,hassock,furniture,3,-17.565502166748047,356461657,roberta-large
A drawer,is found in buildings.,drawer,furniture,3,-20.16033935546875,356461657,roberta-large
A piano,is found in buildings.,piano,furniture,3,-16.526607513427734,356461657,roberta-large
A cushion,is found in buildings.,cushion,furniture,3,-18.626346588134766,356461657,roberta-large
A magazine rack,is found in buildings.,magazine rack,furniture,3,-15.033672332763672,356461657,roberta-large
A hi-fi,is found in buildings.,hi-fi,furniture,3,-21.816150665283203,356461657,roberta-large
A cupboard,is found in buildings.,cupboard,furniture,3,-17.80905532836914,356461657,roberta-large
A stereo,is found in buildings.,stereo,furniture,3,-19.451614379882812,356461657,roberta-large
A mirror,is found in buildings.,mirror,furniture,3,-18.10846710205078,356461657,roberta-large
A television,is found in buildings.,television,furniture,3,-20.437313079833984,356461657,roberta-large
A bar,is found in buildings.,bar,furniture,3,-22.688152313232422,356461657,roberta-large
A shelf,is found in buildings.,shelf,furniture,3,-16.678680419921875,356461657,roberta-large
A rug,is found in buildings.,rug,furniture,3,-18.945220947265625,356461657,roberta-large
A pillow,is found in buildings.,pillow,furniture,3,-20.069873809814453,356461657,roberta-large
A wastebasket,is found in buildings.,wastebasket,furniture,3,-19.611915588378906,356461657,roberta-large
A radio,is found in buildings.,radio,furniture,3,-17.028568267822266,356461657,roberta-large
A sewing machine,is found in buildings.,sewing machine,furniture,3,-17.161788940429688,356461657,roberta-large
A stove,is found in buildings.,stove,furniture,3,-19.164188385009766,356461657,roberta-large
A counter,is found in buildings.,counter,furniture,3,-19.733577728271484,356461657,roberta-large
A clock,is found in buildings.,clock,furniture,3,-16.311229705810547,356461657,roberta-large
A drape,is found in buildings.,drape,furniture,3,-21.462467193603516,356461657,roberta-large
A refrigerator,is found in buildings.,refrigerator,furniture,3,-18.107833862304688,356461657,roberta-large
A picture,is found in buildings.,picture,furniture,3,-22.954078674316406,356461657,roberta-large
A closet,is found in buildings.,closet,furniture,3,-21.178905487060547,356461657,roberta-large
A vase,is found in buildings.,vase,furniture,3,-18.051666259765625,356461657,roberta-large
An ashtray,is found in buildings.,ashtray,furniture,3,-19.0177001953125,356461657,roberta-large
A fan,is found in buildings.,fan,furniture,3,-20.382404327392578,356461657,roberta-large
A telephone,is found in buildings.,telephone,furniture,3,-20.066539764404297,356461657,roberta-large
A chair,is made of wood.,chair,furniture,4,-1.5473518371582031,356461657,roberta-large
A sofa,is made of wood.,sofa,furniture,4,-3.1511878967285156,356461657,roberta-large
A couch,is made of wood.,couch,furniture,4,-3.384777069091797,356461657,roberta-large
A table,is made of wood.,table,furniture,4,-1.8646392822265625,356461657,roberta-large
An easy chair,is made of wood.,easy chair,furniture,4,-3.6617813110351562,356461657,roberta-large
A dresser,is made of wood.,dresser,furniture,4,-2.2169456481933594,356461657,roberta-large
A rocking chair,is made of wood.,rocking chair,furniture,4,-1.9464759826660156,356461657,roberta-large
A coffee table,is made of wood.,coffee table,furniture,4,-1.8993110656738281,356461657,roberta-large
A rocker,is made of wood.,rocker,furniture,4,-3.4787025451660156,356461657,roberta-large
A love seat,is made of wood.,love seat,furniture,4,-3.6316680908203125,356461657,roberta-large
Chest of drawers,are made of wood.,chest of drawers,furniture,4,-3.8549346923828125,356461657,roberta-large
A desk,is made of wood.,desk,furniture,4,-1.9232521057128906,356461657,roberta-large
A bed,is made of wood.,bed,furniture,4,-4.1793212890625,356461657,roberta-large
A bureau,is made of wood.,bureau,furniture,4,-3.1406173706054688,356461657,roberta-large
A davenport,is made of wood.,davenport,furniture,4,-4.644870758056641,356461657,roberta-large
An end table,is made of wood.,end table,furniture,4,-2.5639572143554688,356461657,roberta-large
A divan,is made of wood.,divan,furniture,4,-3.7709693908691406,356461657,roberta-large
A night table,is made of wood.,night table,furniture,4,-2.285888671875,356461657,roberta-large
A chest,is made of wood.,chest,furniture,4,-4.4039459228515625,356461657,roberta-large
A cedar chest,is made of wood.,cedar chest,furniture,4,-2.3999900817871094,356461657,roberta-large
A vanity,is made of wood.,vanity,furniture,4,-4.5118560791015625,356461657,roberta-large
A bookcase,is made of wood.,bookcase,furniture,4,-2.0908126831054688,356461657,roberta-large
A lounge,is made of wood.,lounge,furniture,4,-6.6034088134765625,356461657,roberta-large
A chaise lounge,is made of wood.,chaise lounge,furniture,4,-4.100730895996094,356461657,roberta-large
An ottoman,is made of wood.,ottoman,furniture,4,-2.7682418823242188,356461657,roberta-large
A footstool,is made of wood.,footstool,furniture,4,-1.6689834594726562,356461657,roberta-large
A cabinet,is made of wood.,cabinet,furniture,4,-1.6683387756347656,356461657,roberta-large
A china closet,is made of wood.,china closet,furniture,4,-3.6382179260253906,356461657,roberta-large
A bench,is made of wood.,bench,furniture,4,-2.066181182861328,356461657,roberta-large
A buffet,is made of wood.,buffet,furniture,4,-9.9022216796875,356461657,roberta-large
A lamp,is made of wood.,lamp,furniture,4,-3.988605499267578,356461657,roberta-large
A stool,is made of wood.,stool,furniture,4,-2.881603240966797,356461657,roberta-large
A hassock,is made of wood.,hassock,furniture,4,-6.5660552978515625,356461657,roberta-large
A drawer,is made of wood.,drawer,furniture,4,-2.5986251831054688,356461657,roberta-large
A piano,is made of wood.,piano,furniture,4,-1.253753662109375,356461657,roberta-large
A cushion,is made of wood.,cushion,furniture,4,-6.7920379638671875,356461657,roberta-large
A magazine rack,is made of wood.,magazine rack,furniture,4,-2.9470748901367188,356461657,roberta-large
A hi-fi,is made of wood.,hi-fi,furniture,4,-13.06064224243164,356461657,roberta-large
A cupboard,is made of wood.,cupboard,furniture,4,-1.4642982482910156,356461657,roberta-large
A stereo,is made of wood.,stereo,furniture,4,-8.770896911621094,356461657,roberta-large
A mirror,is made of wood.,mirror,furniture,4,-7.064289093017578,356461657,roberta-large
A television,is made of wood.,television,furniture,4,-8.644367218017578,356461657,roberta-large
A bar,is made of wood.,bar,furniture,4,-3.727916717529297,356461657,roberta-large
A shelf,is made of wood.,shelf,furniture,4,-2.057666778564453,356461657,roberta-large
A rug,is made of wood.,rug,furniture,4,-5.715415954589844,356461657,roberta-large
A pillow,is made of wood.,pillow,furniture,4,-8.864513397216797,356461657,roberta-large
A wastebasket,is made of wood.,wastebasket,furniture,4,-4.554862976074219,356461657,roberta-large
A radio,is made of wood.,radio,furniture,4,-8.090492248535156,356461657,roberta-large
A sewing machine,is made of wood.,sewing machine,furniture,4,-4.379802703857422,356461657,roberta-large
A stove,is made of wood.,stove,furniture,4,-2.3215370178222656,356461657,roberta-large
A counter,is made of wood.,counter,furniture,4,-6.925189971923828,356461657,roberta-large
A clock,is made of wood.,clock,furniture,4,-4.8154144287109375,356461657,roberta-large
A drape,is made of wood.,drape,furniture,4,-11.284191131591797,356461657,roberta-large
A refrigerator,is made of wood.,refrigerator,furniture,4,-4.889255523681641,356461657,roberta-large
A picture,is made of wood.,picture,furniture,4,-11.460582733154297,356461657,roberta-large
A closet,is made of wood.,closet,furniture,4,-5.3150634765625,356461657,roberta-large
A vase,is made of wood.,vase,furniture,4,-5.4216461181640625,356461657,roberta-large
An ashtray,is made of wood.,ashtray,furniture,4,-4.3878326416015625,356461657,roberta-large
A fan,is made of wood.,fan,furniture,4,-5.798267364501953,356461657,roberta-large
A telephone,is made of wood.,telephone,furniture,4,-7.7808837890625,356461657,roberta-large
A chair,is for sitting on or in.,chair,furniture,5,-8.209831237792969,356461657,roberta-large
A sofa,is for sitting on or in.,sofa,furniture,5,-10.545040130615234,356461657,roberta-large
A couch,is for sitting on or in.,couch,furniture,5,-12.085262298583984,356461657,roberta-large
A table,is for sitting on or in.,table,furniture,5,-14.576335906982422,356461657,roberta-large
An easy chair,is for sitting on or in.,easy chair,furniture,5,-7.901782989501953,356461657,roberta-large
A dresser,is for sitting on or in.,dresser,furniture,5,-11.743770599365234,356461657,roberta-large
A rocking chair,is for sitting on or in.,rocking chair,furniture,5,-8.650199890136719,356461657,roberta-large
A coffee table,is for sitting on or in.,coffee table,furniture,5,-12.90677261352539,356461657,roberta-large
A rocker,is for sitting on or in.,rocker,furniture,5,-9.451484680175781,356461657,roberta-large
A love seat,is for sitting on or in.,love seat,furniture,5,-9.816089630126953,356461657,roberta-large
Chest of drawers,are for sitting on or in.,chest of drawers,furniture,5,-11.624103546142578,356461657,roberta-large
A desk,is for sitting on or in.,desk,furniture,5,-12.973197937011719,356461657,roberta-large
A bed,is for sitting on or in.,bed,furniture,5,-14.386306762695312,356461657,roberta-large
A bureau,is for sitting on or in.,bureau,furniture,5,-15.832653045654297,356461657,roberta-large
A davenport,is for sitting on or in.,davenport,furniture,5,-13.302268981933594,356461657,roberta-large
An end table,is for sitting on or in.,end table,furniture,5,-15.458770751953125,356461657,roberta-large
A divan,is for sitting on or in.,divan,furniture,5,-8.781879425048828,356461657,roberta-large
A night table,is for sitting on or in.,night table,furniture,5,-16.239330291748047,356461657,roberta-large
A chest,is for sitting on or in.,chest,furniture,5,-13.91025161743164,356461657,roberta-large
A cedar chest,is for sitting on or in.,cedar chest,furniture,5,-11.421676635742188,356461657,roberta-large
A vanity,is for sitting on or in.,vanity,furniture,5,-11.999149322509766,356461657,roberta-large
A bookcase,is for sitting on or in.,bookcase,furniture,5,-11.923530578613281,356461657,roberta-large
A lounge,is for sitting on or in.,lounge,furniture,5,-11.898006439208984,356461657,roberta-large
A chaise lounge,is for sitting on or in.,chaise lounge,furniture,5,-9.676445007324219,356461657,roberta-large
An ottoman,is for sitting on or in.,ottoman,furniture,5,-9.726482391357422,356461657,roberta-large
A footstool,is for sitting on or in.,footstool,furniture,5,-10.92673110961914,356461657,roberta-large
A cabinet,is for sitting on or in.,cabinet,furniture,5,-12.64642333984375,356461657,roberta-large
A china closet,is for sitting on or in.,china closet,furniture,5,-11.267581939697266,356461657,roberta-large
A bench,is for sitting on or in.,bench,furniture,5,-11.925498962402344,356461657,roberta-large
A buffet,is for sitting on or in.,buffet,furniture,5,-17.115646362304688,356461657,roberta-large
A lamp,is for sitting on or in.,lamp,furniture,5,-18.01296615600586,356461657,roberta-large
A stool,is for sitting on or in.,stool,furniture,5,-11.60903549194336,356461657,roberta-large
A hassock,is for sitting on or in.,hassock,furniture,5,-14.424114227294922,356461657,roberta-large
A drawer,is for sitting on or in.,drawer,furniture,5,-13.24932861328125,356461657,roberta-large
A piano,is for sitting on or in.,piano,furniture,5,-18.813098907470703,356461657,roberta-large
A cushion,is for sitting on or in.,cushion,furniture,5,-11.230705261230469,356461657,roberta-large
A magazine rack,is for sitting on or in.,magazine rack,furniture,5,-14.901374816894531,356461657,roberta-large
A hi-fi,is for sitting on or in.,hi-fi,furniture,5,-22.476947784423828,356461657,roberta-large
A cupboard,is for sitting on or in.,cupboard,furniture,5,-11.546272277832031,356461657,roberta-large
A stereo,is for sitting on or in.,stereo,furniture,5,-17.456928253173828,356461657,roberta-large
A mirror,is for sitting on or in.,mirror,furniture,5,-16.246952056884766,356461657,roberta-large
A television,is for sitting on or in.,television,furniture,5,-21.61353302001953,356461657,roberta-large
A bar,is for sitting on or in.,bar,furniture,5,-17.102779388427734,356461657,roberta-large
A shelf,is for sitting on or in.,shelf,furniture,5,-15.19832992553711,356461657,roberta-large
A rug,is for sitting on or in.,rug,furniture,5,-12.955711364746094,356461657,roberta-large
A pillow,is for sitting on or in.,pillow,furniture,5,-15.966205596923828,356461657,roberta-large
A wastebasket,is for sitting on or in.,wastebasket,furniture,5,-12.23452377319336,356461657,roberta-large
A radio,is for sitting on or in.,radio,furniture,5,-20.717910766601562,356461657,roberta-large
A sewing machine,is for sitting on or in.,sewing machine,furniture,5,-20.52114486694336,356461657,roberta-large
A stove,is for sitting on or in.,stove,furniture,5,-21.125015258789062,356461657,roberta-large
A counter,is for sitting on or in.,counter,furniture,5,-18.282344818115234,356461657,roberta-large
A clock,is for sitting on or in.,clock,furniture,5,-20.777652740478516,356461657,roberta-large
A drape,is for sitting on or in.,drape,furniture,5,-14.893047332763672,356461657,roberta-large
A refrigerator,is for sitting on or in.,refrigerator,furniture,5,-15.235107421875,356461657,roberta-large
A picture,is for sitting on or in.,picture,furniture,5,-24.72809600830078,356461657,roberta-large
A closet,is for sitting on or in.,closet,furniture,5,-14.92502212524414,356461657,roberta-large
A vase,is for sitting on or in.,vase,furniture,5,-10.266246795654297,356461657,roberta-large
An ashtray,is for sitting on or in.,ashtray,furniture,5,-10.289653778076172,356461657,roberta-large
A fan,is for sitting on or in.,fan,furniture,5,-17.379619598388672,356461657,roberta-large
A telephone,is for sitting on or in.,telephone,furniture,5,-27.96743392944336,356461657,roberta-large
A chair,is attractive.,chair,furniture,6,-8.517932891845703,356461657,roberta-large
A sofa,is attractive.,sofa,furniture,6,-7.947711944580078,356461657,roberta-large
A couch,is attractive.,couch,furniture,6,-7.915416717529297,356461657,roberta-large
A table,is attractive.,table,furniture,6,-12.08917236328125,356461657,roberta-large
An easy chair,is attractive.,easy chair,furniture,6,-8.384422302246094,356461657,roberta-large
A dresser,is attractive.,dresser,furniture,6,-8.04351806640625,356461657,roberta-large
A rocking chair,is attractive.,rocking chair,furniture,6,-7.720935821533203,356461657,roberta-large
A coffee table,is attractive.,coffee table,furniture,6,-10.498775482177734,356461657,roberta-large
A rocker,is attractive.,rocker,furniture,6,-9.73525619506836,356461657,roberta-large
A love seat,is attractive.,love seat,furniture,6,-8.45407485961914,356461657,roberta-large
Chest of drawers,are attractive.,chest of drawers,furniture,6,-13.688591003417969,356461657,roberta-large
A desk,is attractive.,desk,furniture,6,-8.33575439453125,356461657,roberta-large
A bed,is attractive.,bed,furniture,6,-9.059196472167969,356461657,roberta-large
A bureau,is attractive.,bureau,furniture,6,-11.167465209960938,356461657,roberta-large
A davenport,is attractive.,davenport,furniture,6,-9.377010345458984,356461657,roberta-large
An end table,is attractive.,end table,furniture,6,-10.154838562011719,356461657,roberta-large
A divan,is attractive.,divan,furniture,6,-8.109561920166016,356461657,roberta-large
A night table,is attractive.,night table,furniture,6,-8.593696594238281,356461657,roberta-large
A chest,is attractive.,chest,furniture,6,-8.748878479003906,356461657,roberta-large
A cedar chest,is attractive.,cedar chest,furniture,6,-7.345584869384766,356461657,roberta-large
A vanity,is attractive.,vanity,furniture,6,-7.826286315917969,356461657,roberta-large
A bookcase,is attractive.,bookcase,furniture,6,-12.616294860839844,356461657,roberta-large
A lounge,is attractive.,lounge,furniture,6,-8.101173400878906,356461657,roberta-large
A chaise lounge,is attractive.,chaise lounge,furniture,6,-9.126941680908203,356461657,roberta-large
An ottoman,is attractive.,ottoman,furniture,6,-7.724945068359375,356461657,roberta-large
A footstool,is attractive.,footstool,furniture,6,-8.51492691040039,356461657,roberta-large
A cabinet,is attractive.,cabinet,furniture,6,-9.501277923583984,356461657,roberta-large
A china closet,is attractive.,china closet,furniture,6,-7.670276641845703,356461657,roberta-large
A bench,is attractive.,bench,furniture,6,-9.675975799560547,356461657,roberta-large
A buffet,is attractive.,buffet,furniture,6,-10.630088806152344,356461657,roberta-large
A lamp,is attractive.,lamp,furniture,6,-11.640674591064453,356461657,roberta-large
A stool,is attractive.,stool,furniture,6,-9.897880554199219,356461657,roberta-large
A hassock,is attractive.,hassock,furniture,6,-10.974071502685547,356461657,roberta-large
A drawer,is attractive.,drawer,furniture,6,-10.142864227294922,356461657,roberta-large
A piano,is attractive.,piano,furniture,6,-8.983379364013672,356461657,roberta-large
A cushion,is attractive.,cushion,furniture,6,-10.423515319824219,356461657,roberta-large
A magazine rack,is attractive.,magazine rack,furniture,6,-8.287822723388672,356461657,roberta-large
A hi-fi,is attractive.,hi-fi,furniture,6,-13.342021942138672,356461657,roberta-large
A cupboard,is attractive.,cupboard,furniture,6,-9.18808364868164,356461657,roberta-large
A stereo,is attractive.,stereo,furniture,6,-11.299934387207031,356461657,roberta-large
A mirror,is attractive.,mirror,furniture,6,-9.030181884765625,356461657,roberta-large
A television,is attractive.,television,furniture,6,-9.250228881835938,356461657,roberta-large
A bar,is attractive.,bar,furniture,6,-9.447265625,356461657,roberta-large
A shelf,is attractive.,shelf,furniture,6,-9.725944519042969,356461657,roberta-large
A rug,is attractive.,rug,furniture,6,-8.605175018310547,356461657,roberta-large
A pillow,is attractive.,pillow,furniture,6,-8.2535400390625,356461657,roberta-large
A wastebasket,is attractive.,wastebasket,furniture,6,-10.114273071289062,356461657,roberta-large
A radio,is attractive.,radio,furniture,6,-9.760772705078125,356461657,roberta-large
A sewing machine,is attractive.,sewing machine,furniture,6,-9.204116821289062,356461657,roberta-large
A stove,is attractive.,stove,furniture,6,-9.083480834960938,356461657,roberta-large
A counter,is attractive.,counter,furniture,6,-13.96182632446289,356461657,roberta-large
A clock,is attractive.,clock,furniture,6,-9.816661834716797,356461657,roberta-large
A drape,is attractive.,drape,furniture,6,-9.201309204101562,356461657,roberta-large
A refrigerator,is attractive.,refrigerator,furniture,6,-8.859619140625,356461657,roberta-large
A picture,is attractive.,picture,furniture,6,-8.48488998413086,356461657,roberta-large
A closet,is attractive.,closet,furniture,6,-10.205921173095703,356461657,roberta-large
A vase,is attractive.,vase,furniture,6,-6.846626281738281,356461657,roberta-large
An ashtray,is attractive.,ashtray,furniture,6,-9.595081329345703,356461657,roberta-large
A fan,is attractive.,fan,furniture,6,-13.043880462646484,356461657,roberta-large
A telephone,is attractive.,telephone,furniture,6,-11.240188598632812,356461657,roberta-large
A chair,"is for comfort, convenience or satisfaction.",chair,furniture,7,-25.45737075805664,356461657,roberta-large
A sofa,"is for comfort, convenience or satisfaction.",sofa,furniture,7,-25.332157135009766,356461657,roberta-large
A couch,"is for comfort, convenience or satisfaction.",couch,furniture,7,-25.880630493164062,356461657,roberta-large
A table,"is for comfort, convenience or satisfaction.",table,furniture,7,-26.148712158203125,356461657,roberta-large
An easy chair,"is for comfort, convenience or satisfaction.",easy chair,furniture,7,-22.371150970458984,356461657,roberta-large
A dresser,"is for comfort, convenience or satisfaction.",dresser,furniture,7,-25.370651245117188,356461657,roberta-large
A rocking chair,"is for comfort, convenience or satisfaction.",rocking chair,furniture,7,-25.210548400878906,356461657,roberta-large
A coffee table,"is for comfort, convenience or satisfaction.",coffee table,furniture,7,-25.533023834228516,356461657,roberta-large
A rocker,"is for comfort, convenience or satisfaction.",rocker,furniture,7,-23.137527465820312,356461657,roberta-large
A love seat,"is for comfort, convenience or satisfaction.",love seat,furniture,7,-24.924259185791016,356461657,roberta-large
Chest of drawers,"are for comfort, convenience or satisfaction.",chest of drawers,furniture,7,-27.45478057861328,356461657,roberta-large
A desk,"is for comfort, convenience or satisfaction.",desk,furniture,7,-25.18633270263672,356461657,roberta-large
A bed,"is for comfort, convenience or satisfaction.",bed,furniture,7,-27.213150024414062,356461657,roberta-large
A bureau,"is for comfort, convenience or satisfaction.",bureau,furniture,7,-24.323562622070312,356461657,roberta-large
A davenport,"is for comfort, convenience or satisfaction.",davenport,furniture,7,-21.74260711669922,356461657,roberta-large
An end table,"is for comfort, convenience or satisfaction.",end table,furniture,7,-25.0072021484375,356461657,roberta-large
A divan,"is for comfort, convenience or satisfaction.",divan,furniture,7,-23.684818267822266,356461657,roberta-large
A night table,"is for comfort, convenience or satisfaction.",night table,furniture,7,-25.449222564697266,356461657,roberta-large
A chest,"is for comfort, convenience or satisfaction.",chest,furniture,7,-27.353805541992188,356461657,roberta-large
A cedar chest,"is for comfort, convenience or satisfaction.",cedar chest,furniture,7,-29.04922866821289,356461657,roberta-large
A vanity,"is for comfort, convenience or satisfaction.",vanity,furniture,7,-26.64215087890625,356461657,roberta-large
A bookcase,"is for comfort, convenience or satisfaction.",bookcase,furniture,7,-28.242855072021484,356461657,roberta-large
A lounge,"is for comfort, convenience or satisfaction.",lounge,furniture,7,-24.289752960205078,356461657,roberta-large
A chaise lounge,"is for comfort, convenience or satisfaction.",chaise lounge,furniture,7,-24.616756439208984,356461657,roberta-large
An ottoman,"is for comfort, convenience or satisfaction.",ottoman,furniture,7,-25.545337677001953,356461657,roberta-large
A footstool,"is for comfort, convenience or satisfaction.",footstool,furniture,7,-22.465652465820312,356461657,roberta-large
A cabinet,"is for comfort, convenience or satisfaction.",cabinet,furniture,7,-25.896339416503906,356461657,roberta-large
A china closet,"is for comfort, convenience or satisfaction.",china closet,furniture,7,-24.729602813720703,356461657,roberta-large
A bench,"is for comfort, convenience or satisfaction.",bench,furniture,7,-25.024456024169922,356461657,roberta-large
A buffet,"is for comfort, convenience or satisfaction.",buffet,furniture,7,-23.98377227783203,356461657,roberta-large
A lamp,"is for comfort, convenience or satisfaction.",lamp,furniture,7,-28.524242401123047,356461657,roberta-large
A stool,"is for comfort, convenience or satisfaction.",stool,furniture,7,-24.937278747558594,356461657,roberta-large
A hassock,"is for comfort, convenience or satisfaction.",hassock,furniture,7,-23.013721466064453,356461657,roberta-large
A drawer,"is for comfort, convenience or satisfaction.",drawer,furniture,7,-25.22860336303711,356461657,roberta-large
A piano,"is for comfort, convenience or satisfaction.",piano,furniture,7,-29.414997100830078,356461657,roberta-large
A cushion,"is for comfort, convenience or satisfaction.",cushion,furniture,7,-24.34725570678711,356461657,roberta-large
A magazine rack,"is for comfort, convenience or satisfaction.",magazine rack,furniture,7,-26.25235366821289,356461657,roberta-large
A hi-fi,"is for comfort, convenience or satisfaction.",hi-fi,furniture,7,-24.92896270751953,356461657,roberta-large
A cupboard,"is for comfort, convenience or satisfaction.",cupboard,furniture,7,-26.36858367919922,356461657,roberta-large
A stereo,"is for comfort, convenience or satisfaction.",stereo,furniture,7,-24.75246810913086,356461657,roberta-large
A mirror,"is for comfort, convenience or satisfaction.",mirror,furniture,7,-25.33460235595703,356461657,roberta-large
A television,"is for comfort, convenience or satisfaction.",television,furniture,7,-28.191959381103516,356461657,roberta-large
A bar,"is for comfort, convenience or satisfaction.",bar,furniture,7,-23.622177124023438,356461657,roberta-large
A shelf,"is for comfort, convenience or satisfaction.",shelf,furniture,7,-24.138206481933594,356461657,roberta-large
A rug,"is for comfort, convenience or satisfaction.",rug,furniture,7,-26.063934326171875,356461657,roberta-large
A pillow,"is for comfort, convenience or satisfaction.",pillow,furniture,7,-24.08938217163086,356461657,roberta-large
A wastebasket,"is for comfort, convenience or satisfaction.",wastebasket,furniture,7,-26.813732147216797,356461657,roberta-large
A radio,"is for comfort, convenience or satisfaction.",radio,furniture,7,-27.204978942871094,356461657,roberta-large
A sewing machine,"is for comfort, convenience or satisfaction.",sewing machine,furniture,7,-24.142749786376953,356461657,roberta-large
A stove,"is for comfort, convenience or satisfaction.",stove,furniture,7,-28.667259216308594,356461657,roberta-large
A counter,"is for comfort, convenience or satisfaction.",counter,furniture,7,-25.214824676513672,356461657,roberta-large
A clock,"is for comfort, convenience or satisfaction.",clock,furniture,7,-25.525733947753906,356461657,roberta-large
A drape,"is for comfort, convenience or satisfaction.",drape,furniture,7,-24.358741760253906,356461657,roberta-large
A refrigerator,"is for comfort, convenience or satisfaction.",refrigerator,furniture,7,-27.2440185546875,356461657,roberta-large
A picture,"is for comfort, convenience or satisfaction.",picture,furniture,7,-30.328075408935547,356461657,roberta-large
A closet,"is for comfort, convenience or satisfaction.",closet,furniture,7,-24.72803497314453,356461657,roberta-large
A vase,"is for comfort, convenience or satisfaction.",vase,furniture,7,-30.90311050415039,356461657,roberta-large
An ashtray,"is for comfort, convenience or satisfaction.",ashtray,furniture,7,-25.18271255493164,356461657,roberta-large
A fan,"is for comfort, convenience or satisfaction.",fan,furniture,7,-22.993072509765625,356461657,roberta-large
A telephone,"is for comfort, convenience or satisfaction.",telephone,furniture,7,-28.156822204589844,356461657,roberta-large
A chair,is found in the home.,chair,furniture,8,-13.130115509033203,356461657,roberta-large
A sofa,is found in the home.,sofa,furniture,8,-14.122241973876953,356461657,roberta-large
A couch,is found in the home.,couch,furniture,8,-13.547420501708984,356461657,roberta-large
A table,is found in the home.,table,furniture,8,-16.71304702758789,356461657,roberta-large
An easy chair,is found in the home.,easy chair,furniture,8,-14.353950500488281,356461657,roberta-large
A dresser,is found in the home.,dresser,furniture,8,-11.70486068725586,356461657,roberta-large
A rocking chair,is found in the home.,rocking chair,furniture,8,-13.107990264892578,356461657,roberta-large
A coffee table,is found in the home.,coffee table,furniture,8,-12.309715270996094,356461657,roberta-large
A rocker,is found in the home.,rocker,furniture,8,-15.893821716308594,356461657,roberta-large
A love seat,is found in the home.,love seat,furniture,8,-11.7447509765625,356461657,roberta-large
Chest of drawers,are found in the home.,chest of drawers,furniture,8,-14.716716766357422,356461657,roberta-large
A desk,is found in the home.,desk,furniture,8,-12.782161712646484,356461657,roberta-large
A bed,is found in the home.,bed,furniture,8,-13.881519317626953,356461657,roberta-large
A bureau,is found in the home.,bureau,furniture,8,-11.711048126220703,356461657,roberta-large
A davenport,is found in the home.,davenport,furniture,8,-16.39779281616211,356461657,roberta-large
An end table,is found in the home.,end table,furniture,8,-12.231781005859375,356461657,roberta-large
A divan,is found in the home.,divan,furniture,8,-13.511070251464844,356461657,roberta-large
A night table,is found in the home.,night table,furniture,8,-12.449607849121094,356461657,roberta-large
A chest,is found in the home.,chest,furniture,8,-11.459877014160156,356461657,roberta-large
