preamble,stimulus,item,category,feature,score,params,model
A stove,has a specific function.,stove,furniture,1,-19.359214782714844,81913344,distilgpt2
A counter,has a specific function.,counter,furniture,1,-28.104145050048828,81913344,distilgpt2
A clock,has a specific function.,clock,furniture,1,-20.72748565673828,81913344,distilgpt2
A drape,has a specific function.,drape,furniture,1,-21.75286865234375,81913344,distilgpt2
A refrigerator,has a specific function.,refrigerator,furniture,1,-20.31058120727539,81913344,distilgpt2
A picture,has a specific function.,picture,furniture,1,-28.03662109375,81913344,distilgpt2
A closet,has a specific function.,closet,furniture,1,-21.64145278930664,81913344,distilgpt2
A vase,has a specific function.,vase,furniture,1,-19.43167495727539,81913344,distilgpt2
An ashtray,has a specific function.,ashtray,furniture,1,-21.179954528808594,81913344,distilgpt2
A fan,has a specific function.,fan,furniture,1,-26.25763702392578,81913344,distilgpt2
A telephone,has a specific function.,telephone,furniture,1,-27.866565704345703,81913344,distilgpt2
A chair,is used by humans.,chair,furniture,2,-21.56624984741211,81913344,distilgpt2
A sofa,is used by humans.,sofa,furniture,2,-18.937252044677734,81913344,distilgpt2
A couch,is used by humans.,couch,furniture,2,-20.195648193359375,81913344,distilgpt2
A table,is used by humans.,table,furniture,2,-23.595252990722656,81913344,distilgpt2
An easy chair,is used by humans.,easy chair,furniture,2,-19.900466918945312,81913344,distilgpt2
A dresser,is used by humans.,dresser,furniture,2,-21.224563598632812,81913344,distilgpt2
A rocking chair,is used by humans.,rocking chair,furniture,2,-18.23499298095703,81913344,distilgpt2
A coffee table,is used by humans.,coffee table,furniture,2,-19.520347595214844,81913344,distilgpt2
A rocker,is used by humans.,rocker,furniture,2,-24.102161407470703,81913344,distilgpt2
A love seat,is used by humans.,love seat,furniture,2,-19.488525390625,81913344,distilgpt2
Chest of drawers,are used by humans.,chest of drawers,furniture,2,-19.946781158447266,81913344,distilgpt2
A desk,is used by humans.,desk,furniture,2,-20.35141372680664,81913344,distilgpt2
A bed,is used by humans.,bed,furniture,2,-20.619659423828125,81913344,distilgpt2
A bureau,is used by humans.,bureau,furniture,2,-28.7698917388916,81913344,distilgpt2
A davenport,is used by humans.,davenport,furniture,2,-22.693161010742188,81913344,distilgpt2
An end table,is used by humans.,end table,furniture,2,-21.798065185546875,81913344,distilgpt2
A divan,is used by humans.,divan,furniture,2,-21.911453247070312,81913344,distilgpt2
A night table,is used by humans.,night table,furniture,2,-20.59496307373047,81913344,distilgpt2
A chest,is used by humans.,chest,furniture,2,-21.646148681640625,81913344,distilgpt2
A cedar chest,is used by humans.,cedar chest,furniture,2,-19.609920501708984,81913344,distilgpt2
A vanity,is used by humans.,vanity,furniture,2,-23.65386199951172,81913344,distilgpt2
A bookcase,is used by humans.,bookcase,furniture,2,-22.279468536376953,81913344,distilgpt2
A lounge,is used by humans.,lounge,furniture,2,-22.598468780517578,81913344,distilgpt2
A chaise lounge,is used by humans.,chaise lounge,furniture,2,-22.522518157958984,81913344,distilgpt2
An ottoman,is used by humans.,ottoman,furniture,2,-19.751007080078125,81913344,distilgpt2
A footstool,is used by humans.,footstool,furniture,2,-20.902332305908203,81913344,distilgpt2
A cabinet,is used by humans.,cabinet,furniture,2,-27.497753143310547,81913344,distilgpt2
A china closet,is used by humans.,china closet,furniture,2,-20.165424346923828,81913344,distilgpt2
A bench,is used by humans.,bench,furniture,2,-22.54302978515625,81913344,distilgpt2
A buffet,is used by humans.,buffet,furniture,2,-22.52679443359375,81913344,distilgpt2
A lamp,is used by humans.,lamp,furniture,2,-19.474998474121094,81913344,distilgpt2
A stool,is used by humans.,stool,furniture,2,-18.585487365722656,81913344,distilgpt2
A hassock,is used by humans.,hassock,furniture,2,-22.251136779785156,81913344,distilgpt2
A drawer,is used by humans.,drawer,furniture,2,-20.390968322753906,81913344,distilgpt2
A piano,is used by humans.,piano,furniture,2,-18.219131469726562,81913344,distilgpt2
A cushion,is used by humans.,cushion,furniture,2,-21.940017700195312,81913344,distilgpt2
A magazine rack,is used by humans.,magazine rack,furniture,2,-20.81053924560547,81913344,distilgpt2
A hi-fi,is used by humans.,hi-fi,furniture,2,-22.270122528076172,81913344,distilgpt2
A cupboard,is used by humans.,cupboard,furniture,2,-19.51490020751953,81913344,distilgpt2
A stereo,is used by humans.,stereo,furniture,2,-20.681102752685547,81913344,distilgpt2
A mirror,is used by humans.,mirror,furniture,2,-18.012950897216797,81913344,distilgpt2
A television,is used by humans.,television,furniture,2,-28.01410675048828,81913344,distilgpt2
A bar,is used by humans.,bar,furniture,2,-23.455230712890625,81913344,distilgpt2
A shelf,is used by humans.,shelf,furniture,2,-21.36083984375,81913344,distilgpt2
A rug,is used by humans.,rug,furniture,2,-20.39056396484375,81913344,distilgpt2
A pillow,is used by humans.,pillow,furniture,2,-19.78250503540039,81913344,distilgpt2
A wastebasket,is used by humans.,wastebasket,furniture,2,-17.390949249267578,81913344,distilgpt2
A radio,is used by humans.,radio,furniture,2,-24.352142333984375,81913344,distilgpt2
A sewing machine,is used by humans.,sewing machine,furniture,2,-18.141033172607422,81913344,distilgpt2
A stove,is used by humans.,stove,furniture,2,-18.50197982788086,81913344,distilgpt2
A counter,is used by humans.,counter,furniture,2,-24.364376068115234,81913344,distilgpt2
A clock,is used by humans.,clock,furniture,2,-22.641983032226562,81913344,distilgpt2
A drape,is used by humans.,drape,furniture,2,-20.331867218017578,81913344,distilgpt2
A refrigerator,is used by humans.,refrigerator,furniture,2,-17.949321746826172,81913344,distilgpt2
A picture,is used by humans.,picture,furniture,2,-25.312206268310547,81913344,distilgpt2
A closet,is used by humans.,closet,furniture,2,-21.087600708007812,81913344,distilgpt2
A vase,is used by humans.,vase,furniture,2,-20.248241424560547,81913344,distilgpt2
An ashtray,is used by humans.,ashtray,furniture,2,-19.03179168701172,81913344,distilgpt2
A fan,is used by humans.,fan,furniture,2,-26.758729934692383,81913344,distilgpt2
A telephone,is used by humans.,telephone,furniture,2,-23.243331909179688,81913344,distilgpt2
A chair,is found in buildings.,chair,furniture,3,-23.539878845214844,81913344,distilgpt2
A sofa,is found in buildings.,sofa,furniture,3,-23.168601989746094,81913344,distilgpt2
A couch,is found in buildings.,couch,furniture,3,-23.94033432006836,81913344,distilgpt2
A table,is found in buildings.,table,furniture,3,-22.823055267333984,81913344,distilgpt2
An easy chair,is found in buildings.,easy chair,furniture,3,-22.397274017333984,81913344,distilgpt2
A dresser,is found in buildings.,dresser,furniture,3,-24.208789825439453,81913344,distilgpt2
A rocking chair,is found in buildings.,rocking chair,furniture,3,-22.88620376586914,81913344,distilgpt2
A coffee table,is found in buildings.,coffee table,furniture,3,-22.372447967529297,81913344,distilgpt2
A rocker,is found in buildings.,rocker,furniture,3,-26.878463745117188,81913344,distilgpt2
A love seat,is found in buildings.,love seat,furniture,3,-22.59957504272461,81913344,distilgpt2
Chest of drawers,are found in buildings.,chest of drawers,furniture,3,-19.459796905517578,81913344,distilgpt2
A desk,is found in buildings.,desk,furniture,3,-23.58664321899414,81913344,distilgpt2
A bed,is found in buildings.,bed,furniture,3,-23.912883758544922,81913344,distilgpt2
A bureau,is found in buildings.,bureau,furniture,3,-32.67993927001953,81913344,distilgpt2
A davenport,is found in buildings.,davenport,furniture,3,-26.156864166259766,81913344,distilgpt2
An end table,is found in buildings.,end table,furniture,3,-21.836772918701172,81913344,distilgpt2
A divan,is found in buildings.,divan,furniture,3,-22.46210479736328,81913344,distilgpt2
A night table,is found in buildings.,night table,furniture,3,-22.269264221191406,81913344,distilgpt2
A chest,is found in buildings.,chest,furniture,3,-24.449172973632812,81913344,distilgpt2
A cedar chest,is found in buildings.,cedar chest,furniture,3,-22.20431137084961,81913344,distilgpt2
A vanity,is found in buildings.,vanity,furniture,3,-23.760082244873047,81913344,distilgpt2
A bookcase,is found in buildings.,bookcase,furniture,3,-24.07379913330078,81913344,distilgpt2
A lounge,is found in buildings.,lounge,furniture,3,-25.559402465820312,81913344,distilgpt2
A chaise lounge,is found in buildings.,chaise lounge,furniture,3,-24.99864959716797,81913344,distilgpt2
An ottoman,is found in buildings.,ottoman,furniture,3,-21.723384857177734,81913344,distilgpt2
A footstool,is found in buildings.,footstool,furniture,3,-23.34021759033203,81913344,distilgpt2
A cabinet,is found in buildings.,cabinet,furniture,3,-28.1243896484375,81913344,distilgpt2
A china closet,is found in buildings.,china closet,furniture,3,-22.067188262939453,81913344,distilgpt2
A bench,is found in buildings.,bench,furniture,3,-24.05898666381836,81913344,distilgpt2
A buffet,is found in buildings.,buffet,furniture,3,-24.800140380859375,81913344,distilgpt2
A lamp,is found in buildings.,lamp,furniture,3,-22.443069458007812,81913344,distilgpt2
A stool,is found in buildings.,stool,furniture,3,-20.740570068359375,81913344,distilgpt2
A hassock,is found in buildings.,hassock,furniture,3,-25.295745849609375,81913344,distilgpt2
A drawer,is found in buildings.,drawer,furniture,3,-22.582740783691406,81913344,distilgpt2
A piano,is found in buildings.,piano,furniture,3,-22.524730682373047,81913344,distilgpt2
A cushion,is found in buildings.,cushion,furniture,3,-21.791996002197266,81913344,distilgpt2
A magazine rack,is found in buildings.,magazine rack,furniture,3,-21.75461196899414,81913344,distilgpt2
A hi-fi,is found in buildings.,hi-fi,furniture,3,-25.94994354248047,81913344,distilgpt2
A cupboard,is found in buildings.,cupboard,furniture,3,-21.871417999267578,81913344,distilgpt2
A stereo,is found in buildings.,stereo,furniture,3,-22.652503967285156,81913344,distilgpt2
A mirror,is found in buildings.,mirror,furniture,3,-20.731708526611328,81913344,distilgpt2
A television,is found in buildings.,television,furniture,3,-31.72088623046875,81913344,distilgpt2
A bar,is found in buildings.,bar,furniture,3,-25.515777587890625,81913344,distilgpt2
A shelf,is found in buildings.,shelf,furniture,3,-21.713001251220703,81913344,distilgpt2
A rug,is found in buildings.,rug,furniture,3,-22.194644927978516,81913344,distilgpt2
A pillow,is found in buildings.,pillow,furniture,3,-23.290721893310547,81913344,distilgpt2
A wastebasket,is found in buildings.,wastebasket,furniture,3,-19.881877899169922,81913344,distilgpt2
A radio,is found in buildings.,radio,furniture,3,-28.042560577392578,81913344,distilgpt2
A sewing machine,is found in buildings.,sewing machine,furniture,3,-21.174015045166016,81913344,distilgpt2
A stove,is found in buildings.,stove,furniture,3,-22.629226684570312,81913344,distilgpt2
A counter,is found in buildings.,counter,furniture,3,-24.870086669921875,81913344,distilgpt2
A clock,is found in buildings.,clock,furniture,3,-22.39803695678711,81913344,distilgpt2
A drape,is found in buildings.,drape,furniture,3,-22.78835678100586,81913344,distilgpt2
A refrigerator,is found in buildings.,refrigerator,furniture,3,-23.11064910888672,81913344,distilgpt2
A picture,is found in buildings.,picture,furniture,3,-28.800796508789062,81913344,distilgpt2
A closet,is found in buildings.,closet,furniture,3,-23.120994567871094,81913344,distilgpt2
A vase,is found in buildings.,vase,furniture,3,-22.628650665283203,81913344,distilgpt2
An ashtray,is found in buildings.,ashtray,furniture,3,-22.740379333496094,81913344,distilgpt2
A fan,is found in buildings.,fan,furniture,3,-29.73772430419922,81913344,distilgpt2
A telephone,is found in buildings.,telephone,furniture,3,-28.883956909179688,81913344,distilgpt2
A chair,is made of wood.,chair,furniture,4,-14.543693542480469,81913344,distilgpt2
A sofa,is made of wood.,sofa,furniture,4,-12.14309310913086,81913344,distilgpt2
A couch,is made of wood.,couch,furniture,4,-12.786312103271484,81913344,distilgpt2
A table,is made of wood.,table,furniture,4,-15.458656311035156,81913344,distilgpt2
An easy chair,is made of wood.,easy chair,furniture,4,-12.363128662109375,81913344,distilgpt2
A dresser,is made of wood.,dresser,furniture,4,-16.225238800048828,81913344,distilgpt2
A rocking chair,is made of wood.,rocking chair,furniture,4,-13.255489349365234,81913344,distilgpt2
A coffee table,is made of wood.,coffee table,furniture,4,-14.352897644042969,81913344,distilgpt2
A rocker,is made of wood.,rocker,furniture,4,-16.937713623046875,81913344,distilgpt2
A love seat,is made of wood.,love seat,furniture,4,-15.488903045654297,81913344,distilgpt2
Chest of drawers,are made of wood.,chest of drawers,furniture,4,-14.415321350097656,81913344,distilgpt2
A desk,is made of wood.,desk,furniture,4,-14.234981536865234,81913344,distilgpt2
A bed,is made of wood.,bed,furniture,4,-11.849052429199219,81913344,distilgpt2
A bureau,is made of wood.,bureau,furniture,4,-24.22353744506836,81913344,distilgpt2
A davenport,is made of wood.,davenport,furniture,4,-15.973731994628906,81913344,distilgpt2
An end table,is made of wood.,end table,furniture,4,-16.002758026123047,81913344,distilgpt2
A divan,is made of wood.,divan,furniture,4,-16.39568328857422,81913344,distilgpt2
A night table,is made of wood.,night table,furniture,4,-13.397323608398438,81913344,distilgpt2
A chest,is made of wood.,chest,furniture,4,-15.493022918701172,81913344,distilgpt2
A cedar chest,is made of wood.,cedar chest,furniture,4,-12.417160034179688,81913344,distilgpt2
A vanity,is made of wood.,vanity,furniture,4,-18.285491943359375,81913344,distilgpt2
A bookcase,is made of wood.,bookcase,furniture,4,-13.720600128173828,81913344,distilgpt2
A lounge,is made of wood.,lounge,furniture,4,-16.063983917236328,81913344,distilgpt2
A chaise lounge,is made of wood.,chaise lounge,furniture,4,-15.715595245361328,81913344,distilgpt2
An ottoman,is made of wood.,ottoman,furniture,4,-14.092334747314453,81913344,distilgpt2
A footstool,is made of wood.,footstool,furniture,4,-14.697017669677734,81913344,distilgpt2
A cabinet,is made of wood.,cabinet,furniture,4,-21.426795959472656,81913344,distilgpt2
A china closet,is made of wood.,china closet,furniture,4,-13.492748260498047,81913344,distilgpt2
A bench,is made of wood.,bench,furniture,4,-14.860675811767578,81913344,distilgpt2
A buffet,is made of wood.,buffet,furniture,4,-17.240283966064453,81913344,distilgpt2
A lamp,is made of wood.,lamp,furniture,4,-12.946388244628906,81913344,distilgpt2
A stool,is made of wood.,stool,furniture,4,-15.165534973144531,81913344,distilgpt2
A hassock,is made of wood.,hassock,furniture,4,-16.572284698486328,81913344,distilgpt2
A drawer,is made of wood.,drawer,furniture,4,-12.782608032226562,81913344,distilgpt2
A piano,is made of wood.,piano,furniture,4,-13.486015319824219,81913344,distilgpt2
A cushion,is made of wood.,cushion,furniture,4,-14.871135711669922,81913344,distilgpt2
A magazine rack,is made of wood.,magazine rack,furniture,4,-13.857904434204102,81913344,distilgpt2
A hi-fi,is made of wood.,hi-fi,furniture,4,-19.66695785522461,81913344,distilgpt2
A cupboard,is made of wood.,cupboard,furniture,4,-12.481395721435547,81913344,distilgpt2
A stereo,is made of wood.,stereo,furniture,4,-18.521419525146484,81913344,distilgpt2
A mirror,is made of wood.,mirror,furniture,4,-13.954391479492188,81913344,distilgpt2
A television,is made of wood.,television,furniture,4,-21.691967010498047,81913344,distilgpt2
A bar,is made of wood.,bar,furniture,4,-15.468307495117188,81913344,distilgpt2
A shelf,is made of wood.,shelf,furniture,4,-13.995643615722656,81913344,distilgpt2
A rug,is made of wood.,rug,furniture,4,-11.472591400146484,81913344,distilgpt2
A pillow,is made of wood.,pillow,furniture,4,-13.269161224365234,81913344,distilgpt2
A wastebasket,is made of wood.,wastebasket,furniture,4,-13.522682189941406,81913344,distilgpt2
A radio,is made of wood.,radio,furniture,4,-20.161052703857422,81913344,distilgpt2
A sewing machine,is made of wood.,sewing machine,furniture,4,-13.786396026611328,81913344,distilgpt2
A stove,is made of wood.,stove,furniture,4,-12.41402816772461,81913344,distilgpt2
A counter,is made of wood.,counter,furniture,4,-19.110984802246094,81913344,distilgpt2
A clock,is made of wood.,clock,furniture,4,-15.631332397460938,81913344,distilgpt2
A drape,is made of wood.,drape,furniture,4,-16.399089813232422,81913344,distilgpt2
A refrigerator,is made of wood.,refrigerator,furniture,4,-14.28497314453125,81913344,distilgpt2
A picture,is made of wood.,picture,furniture,4,-20.45354461669922,81913344,distilgpt2
A closet,is made of wood.,closet,furniture,4,-13.45467758178711,81913344,distilgpt2
A vase,is made of wood.,vase,furniture,4,-14.809986114501953,81913344,distilgpt2
An ashtray,is made of wood.,ashtray,furniture,4,-14.226272583007812,81913344,distilgpt2
A fan,is made of wood.,fan,furniture,4,-21.482555389404297,81913344,distilgpt2
A telephone,is made of wood.,telephone,furniture,4,-20.619834899902344,81913344,distilgpt2
A chair,is for sitting on or in.,chair,furniture,5,-38.30006790161133,81913344,distilgpt2
A sofa,is for sitting on or in.,sofa,furniture,5,-30.930931091308594,81913344,distilgpt2
A couch,is for sitting on or in.,couch,furniture,5,-33.1820182800293,81913344,distilgpt2
A table,is for sitting on or in.,table,furniture,5,-38.533470153808594,81913344,distilgpt2
An easy chair,is for sitting on or in.,easy chair,furniture,5,-33.22232437133789,81913344,distilgpt2
A dresser,is for sitting on or in.,dresser,furniture,5,-38.561954498291016,81913344,distilgpt2
A rocking chair,is for sitting on or in.,rocking chair,furniture,5,-34.49787902832031,81913344,distilgpt2
A coffee table,is for sitting on or in.,coffee table,furniture,5,-35.61738967895508,81913344,distilgpt2
A rocker,is for sitting on or in.,rocker,furniture,5,-40.26762390136719,81913344,distilgpt2
A love seat,is for sitting on or in.,love seat,furniture,5,-34.60799789428711,81913344,distilgpt2
Chest of drawers,are for sitting on or in.,chest of drawers,furniture,5,-37.06434631347656,81913344,distilgpt2
A desk,is for sitting on or in.,desk,furniture,5,-37.04500198364258,81913344,distilgpt2
A bed,is for sitting on or in.,bed,furniture,5,-35.91609191894531,81913344,distilgpt2
A bureau,is for sitting on or in.,bureau,furniture,5,-43.05580520629883,81913344,distilgpt2
A davenport,is for sitting on or in.,davenport,furniture,5,-39.03022003173828,81913344,distilgpt2
An end table,is for sitting on or in.,end table,furniture,5,-37.71644592285156,81913344,distilgpt2
A divan,is for sitting on or in.,divan,furniture,5,-37.8323860168457,81913344,distilgpt2
A night table,is for sitting on or in.,night table,furniture,5,-35.275882720947266,81913344,distilgpt2
A chest,is for sitting on or in.,chest,furniture,5,-38.22789001464844,81913344,distilgpt2
A cedar chest,is for sitting on or in.,cedar chest,furniture,5,-35.27585220336914,81913344,distilgpt2
A vanity,is for sitting on or in.,vanity,furniture,5,-40.92884826660156,81913344,distilgpt2
A bookcase,is for sitting on or in.,bookcase,furniture,5,-36.4967041015625,81913344,distilgpt2
A lounge,is for sitting on or in.,lounge,furniture,5,-37.20808029174805,81913344,distilgpt2
A chaise lounge,is for sitting on or in.,chaise lounge,furniture,5,-35.184486389160156,81913344,distilgpt2
An ottoman,is for sitting on or in.,ottoman,furniture,5,-38.603965759277344,81913344,distilgpt2
A footstool,is for sitting on or in.,footstool,furniture,5,-36.90222930908203,81913344,distilgpt2
A cabinet,is for sitting on or in.,cabinet,furniture,5,-39.37240982055664,81913344,distilgpt2
A china closet,is for sitting on or in.,china closet,furniture,5,-33.07402801513672,81913344,distilgpt2
A bench,is for sitting on or in.,bench,furniture,5,-35.86495590209961,81913344,distilgpt2
A buffet,is for sitting on or in.,buffet,furniture,5,-37.15612030029297,81913344,distilgpt2
A lamp,is for sitting on or in.,lamp,furniture,5,-37.106422424316406,81913344,distilgpt2
A stool,is for sitting on or in.,stool,furniture,5,-33.859519958496094,81913344,distilgpt2
A hassock,is for sitting on or in.,hassock,furniture,5,-38.769649505615234,81913344,distilgpt2
A drawer,is for sitting on or in.,drawer,furniture,5,-35.90919494628906,81913344,distilgpt2
A piano,is for sitting on or in.,piano,furniture,5,-36.3748664855957,81913344,distilgpt2
A cushion,is for sitting on or in.,cushion,furniture,5,-35.99858474731445,81913344,distilgpt2
A magazine rack,is for sitting on or in.,magazine rack,furniture,5,-36.87041091918945,81913344,distilgpt2
A hi-fi,is for sitting on or in.,hi-fi,furniture,5,-40.75503921508789,81913344,distilgpt2
A cupboard,is for sitting on or in.,cupboard,furniture,5,-34.36996841430664,81913344,distilgpt2
A stereo,is for sitting on or in.,stereo,furniture,5,-38.827571868896484,81913344,distilgpt2
A mirror,is for sitting on or in.,mirror,furniture,5,-38.157752990722656,81913344,distilgpt2
A television,is for sitting on or in.,television,furniture,5,-44.297142028808594,81913344,distilgpt2
A bar,is for sitting on or in.,bar,furniture,5,-37.994632720947266,81913344,distilgpt2
A shelf,is for sitting on or in.,shelf,furniture,5,-37.99818801879883,81913344,distilgpt2
A rug,is for sitting on or in.,rug,furniture,5,-35.612056732177734,81913344,distilgpt2
A pillow,is for sitting on or in.,pillow,furniture,5,-33.90068054199219,81913344,distilgpt2
A wastebasket,is for sitting on or in.,wastebasket,furniture,5,-37.56431198120117,81913344,distilgpt2
A radio,is for sitting on or in.,radio,furniture,5,-41.594322204589844,81913344,distilgpt2
A sewing machine,is for sitting on or in.,sewing machine,furniture,5,-37.04777908325195,81913344,distilgpt2
A stove,is for sitting on or in.,stove,furniture,5,-35.299537658691406,81913344,distilgpt2
A counter,is for sitting on or in.,counter,furniture,5,-42.50088119506836,81913344,distilgpt2
A clock,is for sitting on or in.,clock,furniture,5,-39.775360107421875,81913344,distilgpt2
A drape,is for sitting on or in.,drape,furniture,5,-36.822792053222656,81913344,distilgpt2
A refrigerator,is for sitting on or in.,refrigerator,furniture,5,-35.24910354614258,81913344,distilgpt2
A picture,is for sitting on or in.,picture,furniture,5,-43.05781173706055,81913344,distilgpt2
A closet,is for sitting on or in.,closet,furniture,5,-36.79200744628906,81913344,distilgpt2
A vase,is for sitting on or in.,vase,furniture,5,-36.99483871459961,81913344,distilgpt2
An ashtray,is for sitting on or in.,ashtray,furniture,5,-37.5067138671875,81913344,distilgpt2
A fan,is for sitting on or in.,fan,furniture,5,-43.1148681640625,81913344,distilgpt2
A telephone,is for sitting on or in.,telephone,furniture,5,-42.65597152709961,81913344,distilgpt2
A chair,is attractive.,chair,furniture,6,-15.85614013671875,81913344,distilgpt2
A sofa,is attractive.,sofa,furniture,6,-13.968013763427734,81913344,distilgpt2
A couch,is attractive.,couch,furniture,6,-14.485420227050781,81913344,distilgpt2
A table,is attractive.,table,furniture,6,-16.649341583251953,81913344,distilgpt2
An easy chair,is attractive.,easy chair,furniture,6,-13.36801528930664,81913344,distilgpt2
A dresser,is attractive.,dresser,furniture,6,-14.327003479003906,81913344,distilgpt2
A rocking chair,is attractive.,rocking chair,furniture,6,-13.359031677246094,81913344,distilgpt2
A coffee table,is attractive.,coffee table,furniture,6,-14.27591323852539,81913344,distilgpt2
A rocker,is attractive.,rocker,furniture,6,-16.81525421142578,81913344,distilgpt2
A love seat,is attractive.,love seat,furniture,6,-13.264968872070312,81913344,distilgpt2
Chest of drawers,are attractive.,chest of drawers,furniture,6,-15.760128021240234,81913344,distilgpt2
A desk,is attractive.,desk,furniture,6,-16.056201934814453,81913344,distilgpt2
A bed,is attractive.,bed,furniture,6,-15.21664810180664,81913344,distilgpt2
A bureau,is attractive.,bureau,furniture,6,-21.781387329101562,81913344,distilgpt2
A davenport,is attractive.,davenport,furniture,6,-16.403480529785156,81913344,distilgpt2
An end table,is attractive.,end table,furniture,6,-16.361671447753906,81913344,distilgpt2
A divan,is attractive.,divan,furniture,6,-14.922664642333984,81913344,distilgpt2
A night table,is attractive.,night table,furniture,6,-14.757213592529297,81913344,distilgpt2
A chest,is attractive.,chest,furniture,6,-16.806819915771484,81913344,distilgpt2
A cedar chest,is attractive.,cedar chest,furniture,6,-14.229713439941406,81913344,distilgpt2
A vanity,is attractive.,vanity,furniture,6,-16.30588150024414,81913344,distilgpt2
A bookcase,is attractive.,bookcase,furniture,6,-13.946537017822266,81913344,distilgpt2
A lounge,is attractive.,lounge,furniture,6,-16.304946899414062,81913344,distilgpt2
A chaise lounge,is attractive.,chaise lounge,furniture,6,-15.239608764648438,81913344,distilgpt2
An ottoman,is attractive.,ottoman,furniture,6,-15.272186279296875,81913344,distilgpt2
A footstool,is attractive.,footstool,furniture,6,-15.322250366210938,81913344,distilgpt2
A cabinet,is attractive.,cabinet,furniture,6,-20.097137451171875,81913344,distilgpt2
A china closet,is attractive.,china closet,furniture,6,-14.270153045654297,81913344,distilgpt2
A bench,is attractive.,bench,furniture,6,-17.858646392822266,81913344,distilgpt2
A buffet,is attractive.,buffet,furniture,6,-15.355522155761719,81913344,distilgpt2
A lamp,is attractive.,lamp,furniture,6,-15.1380615234375,81913344,distilgpt2
A stool,is attractive.,stool,furniture,6,-15.152873992919922,81913344,distilgpt2
A hassock,is attractive.,hassock,furniture,6,-16.497295379638672,81913344,distilgpt2
A drawer,is attractive.,drawer,furniture,6,-14.807640075683594,81913344,distilgpt2
A piano,is attractive.,piano,furniture,6,-15.42538070678711,81913344,distilgpt2
A cushion,is attractive.,cushion,furniture,6,-15.90322494506836,81913344,distilgpt2
A magazine rack,is attractive.,magazine rack,furniture,6,-14.920135498046875,81913344,distilgpt2
A hi-fi,is attractive.,hi-fi,furniture,6,-18.40473175048828,81913344,distilgpt2
A cupboard,is attractive.,cupboard,furniture,6,-14.115947723388672,81913344,distilgpt2
A stereo,is attractive.,stereo,furniture,6,-16.332889556884766,81913344,distilgpt2
A mirror,is attractive.,mirror,furniture,6,-13.852165222167969,81913344,distilgpt2
A television,is attractive.,television,furniture,6,-21.139469146728516,81913344,distilgpt2
A bar,is attractive.,bar,furniture,6,-16.61117935180664,81913344,distilgpt2
A shelf,is attractive.,shelf,furniture,6,-15.860275268554688,81913344,distilgpt2
A rug,is attractive.,rug,furniture,6,-14.404487609863281,81913344,distilgpt2
A pillow,is attractive.,pillow,furniture,6,-14.865135192871094,81913344,distilgpt2
A wastebasket,is attractive.,wastebasket,furniture,6,-14.88772201538086,81913344,distilgpt2
A radio,is attractive.,radio,furniture,6,-19.882984161376953,81913344,distilgpt2
A sewing machine,is attractive.,sewing machine,furniture,6,-14.704769134521484,81913344,distilgpt2
A stove,is attractive.,stove,furniture,6,-14.670886993408203,81913344,distilgpt2
A counter,is attractive.,counter,furniture,6,-19.561994552612305,81913344,distilgpt2
A clock,is attractive.,clock,furniture,6,-16.20761489868164,81913344,distilgpt2
A drape,is attractive.,drape,furniture,6,-13.702686309814453,81913344,distilgpt2
A refrigerator,is attractive.,refrigerator,furniture,6,-14.82205581665039,81913344,distilgpt2
A picture,is attractive.,picture,furniture,6,-18.612274169921875,81913344,distilgpt2
A closet,is attractive.,closet,furniture,6,-15.376045227050781,81913344,distilgpt2
A vase,is attractive.,vase,furniture,6,-14.543445587158203,81913344,distilgpt2
An ashtray,is attractive.,ashtray,furniture,6,-15.858211517333984,81913344,distilgpt2
A fan,is attractive.,fan,furniture,6,-18.339950561523438,81913344,distilgpt2
A telephone,is attractive.,telephone,furniture,6,-20.08159637451172,81913344,distilgpt2
A chair,"is for comfort, convenience or satisfaction.",chair,furniture,7,-41.385494232177734,81913344,distilgpt2
A sofa,"is for comfort, convenience or satisfaction.",sofa,furniture,7,-37.45731544494629,81913344,distilgpt2
A couch,"is for comfort, convenience or satisfaction.",couch,furniture,7,-37.7755126953125,81913344,distilgpt2
A table,"is for comfort, convenience or satisfaction.",table,furniture,7,-40.6488151550293,81913344,distilgpt2
An easy chair,"is for comfort, convenience or satisfaction.",easy chair,furniture,7,-36.449174880981445,81913344,distilgpt2
A dresser,"is for comfort, convenience or satisfaction.",dresser,furniture,7,-36.508304595947266,81913344,distilgpt2
A rocking chair,"is for comfort, convenience or satisfaction.",rocking chair,furniture,7,-36.84488868713379,81913344,distilgpt2
A coffee table,"is for comfort, convenience or satisfaction.",coffee table,furniture,7,-36.64770317077637,81913344,distilgpt2
A rocker,"is for comfort, convenience or satisfaction.",rocker,furniture,7,-40.34532356262207,81913344,distilgpt2
A love seat,"is for comfort, convenience or satisfaction.",love seat,furniture,7,-35.60130500793457,81913344,distilgpt2
Chest of drawers,"are for comfort, convenience or satisfaction.",chest of drawers,furniture,7,-37.669334411621094,81913344,distilgpt2
A desk,"is for comfort, convenience or satisfaction.",desk,furniture,7,-39.85831832885742,81913344,distilgpt2
A bed,"is for comfort, convenience or satisfaction.",bed,furniture,7,-39.846534729003906,81913344,distilgpt2
