preamble,stimulus,item,category,feature,score,params,model
A dogsled,is man-made.,dogsled,vehicle,16,-18.970561981201172,354824192,gpt2-medium
A tricycle,is man-made.,tricycle,vehicle,16,-18.849027633666992,354824192,gpt2-medium
A canoe,is man-made.,canoe,vehicle,16,-15.395380973815918,354824192,gpt2-medium
A raft,is man-made.,raft,vehicle,16,-21.584474563598633,354824192,gpt2-medium
A submarine,is man-made.,submarine,vehicle,16,-17.548851013183594,354824192,gpt2-medium
A sled,is man-made.,sled,vehicle,16,-18.806360244750977,354824192,gpt2-medium
A horse,is man-made.,horse,vehicle,16,-16.471477508544922,354824192,gpt2-medium
A rocket,is man-made.,rocket,vehicle,16,-19.62872314453125,354824192,gpt2-medium
A blimp,is man-made.,blimp,vehicle,16,-19.11908721923828,354824192,gpt2-medium
A skate,is man-made.,skate,vehicle,16,-21.247882843017578,354824192,gpt2-medium
A camel,is man-made.,camel,vehicle,16,-15.580540657043457,354824192,gpt2-medium
Feet,are man-made.,feet,vehicle,16,-16.200515747070312,354824192,gpt2-medium
A ski,is man-made.,ski,vehicle,16,-21.238073348999023,354824192,gpt2-medium
A skateboard,is man-made.,skateboard,vehicle,16,-19.44743537902832,354824192,gpt2-medium
A wheelbarrow,is man-made.,wheelbarrow,vehicle,16,-18.195406913757324,354824192,gpt2-medium
A surfboard,is man-made.,surfboard,vehicle,16,-16.65997314453125,354824192,gpt2-medium
An elevator,is man-made.,elevator,vehicle,16,-17.342180252075195,354824192,gpt2-medium
A chair,has a specific function.,chair,furniture,1,-17.363445281982422,354824192,gpt2-medium
A sofa,has a specific function.,sofa,furniture,1,-16.931106567382812,354824192,gpt2-medium
A couch,has a specific function.,couch,furniture,1,-16.608665466308594,354824192,gpt2-medium
A table,has a specific function.,table,furniture,1,-18.29104995727539,354824192,gpt2-medium
An easy chair,has a specific function.,easy chair,furniture,1,-18.695838928222656,354824192,gpt2-medium
A dresser,has a specific function.,dresser,furniture,1,-18.75177001953125,354824192,gpt2-medium
A rocking chair,has a specific function.,rocking chair,furniture,1,-16.93822479248047,354824192,gpt2-medium
A coffee table,has a specific function.,coffee table,furniture,1,-17.384323120117188,354824192,gpt2-medium
A rocker,has a specific function.,rocker,furniture,1,-25.008773803710938,354824192,gpt2-medium
A love seat,has a specific function.,love seat,furniture,1,-17.520095825195312,354824192,gpt2-medium
Chest of drawers,have a specific function.,chest of drawers,furniture,1,-20.196781158447266,354824192,gpt2-medium
A desk,has a specific function.,desk,furniture,1,-16.65523910522461,354824192,gpt2-medium
A bed,has a specific function.,bed,furniture,1,-17.155933380126953,354824192,gpt2-medium
A bureau,has a specific function.,bureau,furniture,1,-21.49591827392578,354824192,gpt2-medium
A davenport,has a specific function.,davenport,furniture,1,-18.022327423095703,354824192,gpt2-medium
An end table,has a specific function.,end table,furniture,1,-16.18256378173828,354824192,gpt2-medium
A divan,has a specific function.,divan,furniture,1,-18.681102752685547,354824192,gpt2-medium
A night table,has a specific function.,night table,furniture,1,-17.109882354736328,354824192,gpt2-medium
A chest,has a specific function.,chest,furniture,1,-19.724937438964844,354824192,gpt2-medium
A cedar chest,has a specific function.,cedar chest,furniture,1,-18.76880645751953,354824192,gpt2-medium
A vanity,has a specific function.,vanity,furniture,1,-21.108665466308594,354824192,gpt2-medium
A bookcase,has a specific function.,bookcase,furniture,1,-18.01715087890625,354824192,gpt2-medium
A lounge,has a specific function.,lounge,furniture,1,-20.175861358642578,354824192,gpt2-medium
A chaise lounge,has a specific function.,chaise lounge,furniture,1,-19.602142333984375,354824192,gpt2-medium
An ottoman,has a specific function.,ottoman,furniture,1,-19.561622619628906,354824192,gpt2-medium
A footstool,has a specific function.,footstool,furniture,1,-18.36254119873047,354824192,gpt2-medium
A cabinet,has a specific function.,cabinet,furniture,1,-22.627731323242188,354824192,gpt2-medium
A china closet,has a specific function.,china closet,furniture,1,-17.652000427246094,354824192,gpt2-medium
A bench,has a specific function.,bench,furniture,1,-23.276805877685547,354824192,gpt2-medium
A buffet,has a specific function.,buffet,furniture,1,-18.554061889648438,354824192,gpt2-medium
A lamp,has a specific function.,lamp,furniture,1,-16.370132446289062,354824192,gpt2-medium
A stool,has a specific function.,stool,furniture,1,-16.45285415649414,354824192,gpt2-medium
A hassock,has a specific function.,hassock,furniture,1,-18.334346771240234,354824192,gpt2-medium
A drawer,has a specific function.,drawer,furniture,1,-16.555023193359375,354824192,gpt2-medium
A piano,has a specific function.,piano,furniture,1,-17.676280975341797,354824192,gpt2-medium
A cushion,has a specific function.,cushion,furniture,1,-18.090465545654297,354824192,gpt2-medium
A magazine rack,has a specific function.,magazine rack,furniture,1,-16.656051635742188,354824192,gpt2-medium
A hi-fi,has a specific function.,hi-fi,furniture,1,-20.585277557373047,354824192,gpt2-medium
A cupboard,has a specific function.,cupboard,furniture,1,-19.57311248779297,354824192,gpt2-medium
A stereo,has a specific function.,stereo,furniture,1,-19.36536407470703,354824192,gpt2-medium
A mirror,has a specific function.,mirror,furniture,1,-17.5079345703125,354824192,gpt2-medium
A television,has a specific function.,television,furniture,1,-20.29517364501953,354824192,gpt2-medium
A bar,has a specific function.,bar,furniture,1,-21.29125213623047,354824192,gpt2-medium
A shelf,has a specific function.,shelf,furniture,1,-18.443401336669922,354824192,gpt2-medium
A rug,has a specific function.,rug,furniture,1,-15.808021545410156,354824192,gpt2-medium
A pillow,has a specific function.,pillow,furniture,1,-16.29297637939453,354824192,gpt2-medium
A wastebasket,has a specific function.,wastebasket,furniture,1,-16.943618774414062,354824192,gpt2-medium
A radio,has a specific function.,radio,furniture,1,-23.783424377441406,354824192,gpt2-medium
A sewing machine,has a specific function.,sewing machine,furniture,1,-16.691795349121094,354824192,gpt2-medium
A stove,has a specific function.,stove,furniture,1,-16.711387634277344,354824192,gpt2-medium
A counter,has a specific function.,counter,furniture,1,-23.865903854370117,354824192,gpt2-medium
A clock,has a specific function.,clock,furniture,1,-18.233177185058594,354824192,gpt2-medium
A drape,has a specific function.,drape,furniture,1,-19.719619750976562,354824192,gpt2-medium
A refrigerator,has a specific function.,refrigerator,furniture,1,-17.019760131835938,354824192,gpt2-medium
A picture,has a specific function.,picture,furniture,1,-27.31060791015625,354824192,gpt2-medium
A closet,has a specific function.,closet,furniture,1,-18.381229400634766,354824192,gpt2-medium
A vase,has a specific function.,vase,furniture,1,-17.913311004638672,354824192,gpt2-medium
An ashtray,has a specific function.,ashtray,furniture,1,-18.494304656982422,354824192,gpt2-medium
A fan,has a specific function.,fan,furniture,1,-28.413185119628906,354824192,gpt2-medium
A telephone,has a specific function.,telephone,furniture,1,-19.98200225830078,354824192,gpt2-medium
A chair,is used by humans.,chair,furniture,2,-18.50884246826172,354824192,gpt2-medium
A sofa,is used by humans.,sofa,furniture,2,-20.982646942138672,354824192,gpt2-medium
A couch,is used by humans.,couch,furniture,2,-20.61834716796875,354824192,gpt2-medium
A table,is used by humans.,table,furniture,2,-20.392780303955078,354824192,gpt2-medium
An easy chair,is used by humans.,easy chair,furniture,2,-20.114933013916016,354824192,gpt2-medium
A dresser,is used by humans.,dresser,furniture,2,-19.669471740722656,354824192,gpt2-medium
A rocking chair,is used by humans.,rocking chair,furniture,2,-19.152328491210938,354824192,gpt2-medium
A coffee table,is used by humans.,coffee table,furniture,2,-22.056533813476562,354824192,gpt2-medium
A rocker,is used by humans.,rocker,furniture,2,-22.984695434570312,354824192,gpt2-medium
A love seat,is used by humans.,love seat,furniture,2,-18.198158264160156,354824192,gpt2-medium
Chest of drawers,are used by humans.,chest of drawers,furniture,2,-20.90747833251953,354824192,gpt2-medium
A desk,is used by humans.,desk,furniture,2,-21.075504302978516,354824192,gpt2-medium
A bed,is used by humans.,bed,furniture,2,-22.350971221923828,354824192,gpt2-medium
A bureau,is used by humans.,bureau,furniture,2,-23.782611846923828,354824192,gpt2-medium
A davenport,is used by humans.,davenport,furniture,2,-21.480018615722656,354824192,gpt2-medium
An end table,is used by humans.,end table,furniture,2,-18.227306365966797,354824192,gpt2-medium
A divan,is used by humans.,divan,furniture,2,-19.893634796142578,354824192,gpt2-medium
A night table,is used by humans.,night table,furniture,2,-18.216026306152344,354824192,gpt2-medium
A chest,is used by humans.,chest,furniture,2,-21.915149688720703,354824192,gpt2-medium
A cedar chest,is used by humans.,cedar chest,furniture,2,-19.908618927001953,354824192,gpt2-medium
A vanity,is used by humans.,vanity,furniture,2,-23.84427261352539,354824192,gpt2-medium
A bookcase,is used by humans.,bookcase,furniture,2,-19.943599700927734,354824192,gpt2-medium
A lounge,is used by humans.,lounge,furniture,2,-20.999553680419922,354824192,gpt2-medium
A chaise lounge,is used by humans.,chaise lounge,furniture,2,-21.565959930419922,354824192,gpt2-medium
An ottoman,is used by humans.,ottoman,furniture,2,-19.792327880859375,354824192,gpt2-medium
A footstool,is used by humans.,footstool,furniture,2,-18.319473266601562,354824192,gpt2-medium
A cabinet,is used by humans.,cabinet,furniture,2,-24.577098846435547,354824192,gpt2-medium
A china closet,is used by humans.,china closet,furniture,2,-19.00273895263672,354824192,gpt2-medium
A bench,is used by humans.,bench,furniture,2,-30.119314193725586,354824192,gpt2-medium
A buffet,is used by humans.,buffet,furniture,2,-20.558422088623047,354824192,gpt2-medium
A lamp,is used by humans.,lamp,furniture,2,-19.44430923461914,354824192,gpt2-medium
A stool,is used by humans.,stool,furniture,2,-19.73719024658203,354824192,gpt2-medium
A hassock,is used by humans.,hassock,furniture,2,-19.144136428833008,354824192,gpt2-medium
A drawer,is used by humans.,drawer,furniture,2,-19.487834930419922,354824192,gpt2-medium
A piano,is used by humans.,piano,furniture,2,-21.36474609375,354824192,gpt2-medium
A cushion,is used by humans.,cushion,furniture,2,-18.456119537353516,354824192,gpt2-medium
A magazine rack,is used by humans.,magazine rack,furniture,2,-19.077877044677734,354824192,gpt2-medium
A hi-fi,is used by humans.,hi-fi,furniture,2,-24.864166259765625,354824192,gpt2-medium
A cupboard,is used by humans.,cupboard,furniture,2,-20.6278076171875,354824192,gpt2-medium
A stereo,is used by humans.,stereo,furniture,2,-21.339950561523438,354824192,gpt2-medium
A mirror,is used by humans.,mirror,furniture,2,-18.524795532226562,354824192,gpt2-medium
A television,is used by humans.,television,furniture,2,-24.481082916259766,354824192,gpt2-medium
A bar,is used by humans.,bar,furniture,2,-23.01544952392578,354824192,gpt2-medium
A shelf,is used by humans.,shelf,furniture,2,-20.067222595214844,354824192,gpt2-medium
A rug,is used by humans.,rug,furniture,2,-19.614551544189453,354824192,gpt2-medium
A pillow,is used by humans.,pillow,furniture,2,-19.354873657226562,354824192,gpt2-medium
A wastebasket,is used by humans.,wastebasket,furniture,2,-18.406570434570312,354824192,gpt2-medium
A radio,is used by humans.,radio,furniture,2,-23.067943572998047,354824192,gpt2-medium
A sewing machine,is used by humans.,sewing machine,furniture,2,-18.688621520996094,354824192,gpt2-medium
A stove,is used by humans.,stove,furniture,2,-19.510440826416016,354824192,gpt2-medium
A counter,is used by humans.,counter,furniture,2,-22.66253089904785,354824192,gpt2-medium
A clock,is used by humans.,clock,furniture,2,-19.8206787109375,354824192,gpt2-medium
A drape,is used by humans.,drape,furniture,2,-22.765838623046875,354824192,gpt2-medium
A refrigerator,is used by humans.,refrigerator,furniture,2,-18.92789077758789,354824192,gpt2-medium
A picture,is used by humans.,picture,furniture,2,-29.99692153930664,354824192,gpt2-medium
A closet,is used by humans.,closet,furniture,2,-20.37713623046875,354824192,gpt2-medium
A vase,is used by humans.,vase,furniture,2,-22.12564468383789,354824192,gpt2-medium
An ashtray,is used by humans.,ashtray,furniture,2,-19.555877685546875,354824192,gpt2-medium
A fan,is used by humans.,fan,furniture,2,-29.716879844665527,354824192,gpt2-medium
A telephone,is used by humans.,telephone,furniture,2,-22.309417724609375,354824192,gpt2-medium
A chair,is found in buildings.,chair,furniture,3,-24.618884086608887,354824192,gpt2-medium
A sofa,is found in buildings.,sofa,furniture,3,-24.619786262512207,354824192,gpt2-medium
A couch,is found in buildings.,couch,furniture,3,-24.988910675048828,354824192,gpt2-medium
A table,is found in buildings.,table,furniture,3,-25.613779067993164,354824192,gpt2-medium
An easy chair,is found in buildings.,easy chair,furniture,3,-24.265213012695312,354824192,gpt2-medium
A dresser,is found in buildings.,dresser,furniture,3,-24.60124969482422,354824192,gpt2-medium
A rocking chair,is found in buildings.,rocking chair,furniture,3,-24.510905265808105,354824192,gpt2-medium
A coffee table,is found in buildings.,coffee table,furniture,3,-26.503591537475586,354824192,gpt2-medium
A rocker,is found in buildings.,rocker,furniture,3,-25.994107246398926,354824192,gpt2-medium
A love seat,is found in buildings.,love seat,furniture,3,-24.660306930541992,354824192,gpt2-medium
Chest of drawers,are found in buildings.,chest of drawers,furniture,3,-21.941265106201172,354824192,gpt2-medium
A desk,is found in buildings.,desk,furniture,3,-25.421957969665527,354824192,gpt2-medium
A bed,is found in buildings.,bed,furniture,3,-25.57200050354004,354824192,gpt2-medium
A bureau,is found in buildings.,bureau,furniture,3,-27.090410232543945,354824192,gpt2-medium
A davenport,is found in buildings.,davenport,furniture,3,-24.716413497924805,354824192,gpt2-medium
An end table,is found in buildings.,end table,furniture,3,-21.407432556152344,354824192,gpt2-medium
A divan,is found in buildings.,divan,furniture,3,-24.11170196533203,354824192,gpt2-medium
A night table,is found in buildings.,night table,furniture,3,-23.0616455078125,354824192,gpt2-medium
A chest,is found in buildings.,chest,furniture,3,-27.04646396636963,354824192,gpt2-medium
A cedar chest,is found in buildings.,cedar chest,furniture,3,-22.828685760498047,354824192,gpt2-medium
A vanity,is found in buildings.,vanity,furniture,3,-26.510108947753906,354824192,gpt2-medium
A bookcase,is found in buildings.,bookcase,furniture,3,-24.47500514984131,354824192,gpt2-medium
A lounge,is found in buildings.,lounge,furniture,3,-25.27939224243164,354824192,gpt2-medium
A chaise lounge,is found in buildings.,chaise lounge,furniture,3,-25.154987335205078,354824192,gpt2-medium
An ottoman,is found in buildings.,ottoman,furniture,3,-25.0848331451416,354824192,gpt2-medium
A footstool,is found in buildings.,footstool,furniture,3,-23.509587287902832,354824192,gpt2-medium
A cabinet,is found in buildings.,cabinet,furniture,3,-29.085701942443848,354824192,gpt2-medium
A china closet,is found in buildings.,china closet,furniture,3,-24.43983268737793,354824192,gpt2-medium
A bench,is found in buildings.,bench,furniture,3,-32.836280822753906,354824192,gpt2-medium
A buffet,is found in buildings.,buffet,furniture,3,-25.548789978027344,354824192,gpt2-medium
A lamp,is found in buildings.,lamp,furniture,3,-23.75571346282959,354824192,gpt2-medium
A stool,is found in buildings.,stool,furniture,3,-24.05813980102539,354824192,gpt2-medium
A hassock,is found in buildings.,hassock,furniture,3,-24.20170021057129,354824192,gpt2-medium
A drawer,is found in buildings.,drawer,furniture,3,-24.76716899871826,354824192,gpt2-medium
A piano,is found in buildings.,piano,furniture,3,-25.472331047058105,354824192,gpt2-medium
A cushion,is found in buildings.,cushion,furniture,3,-23.29413414001465,354824192,gpt2-medium
A magazine rack,is found in buildings.,magazine rack,furniture,3,-23.223007202148438,354824192,gpt2-medium
A hi-fi,is found in buildings.,hi-fi,furniture,3,-27.063373565673828,354824192,gpt2-medium
A cupboard,is found in buildings.,cupboard,furniture,3,-24.30476951599121,354824192,gpt2-medium
A stereo,is found in buildings.,stereo,furniture,3,-25.097553253173828,354824192,gpt2-medium
A mirror,is found in buildings.,mirror,furniture,3,-24.779861450195312,354824192,gpt2-medium
A television,is found in buildings.,television,furniture,3,-28.719877243041992,354824192,gpt2-medium
A bar,is found in buildings.,bar,furniture,3,-26.80560302734375,354824192,gpt2-medium
A shelf,is found in buildings.,shelf,furniture,3,-25.163554191589355,354824192,gpt2-medium
A rug,is found in buildings.,rug,furniture,3,-24.240623474121094,354824192,gpt2-medium
A pillow,is found in buildings.,pillow,furniture,3,-25.56798553466797,354824192,gpt2-medium
A wastebasket,is found in buildings.,wastebasket,furniture,3,-24.33118438720703,354824192,gpt2-medium
A radio,is found in buildings.,radio,furniture,3,-27.922511100769043,354824192,gpt2-medium
A sewing machine,is found in buildings.,sewing machine,furniture,3,-24.21903705596924,354824192,gpt2-medium
A stove,is found in buildings.,stove,furniture,3,-24.46760368347168,354824192,gpt2-medium
A counter,is found in buildings.,counter,furniture,3,-26.867420196533203,354824192,gpt2-medium
A clock,is found in buildings.,clock,furniture,3,-24.899978637695312,354824192,gpt2-medium
A drape,is found in buildings.,drape,furniture,3,-25.095417022705078,354824192,gpt2-medium
A refrigerator,is found in buildings.,refrigerator,furniture,3,-24.854021072387695,354824192,gpt2-medium
A picture,is found in buildings.,picture,furniture,3,-32.2468204498291,354824192,gpt2-medium
A closet,is found in buildings.,closet,furniture,3,-26.201791763305664,354824192,gpt2-medium
A vase,is found in buildings.,vase,furniture,3,-24.967493057250977,354824192,gpt2-medium
An ashtray,is found in buildings.,ashtray,furniture,3,-23.93827724456787,354824192,gpt2-medium
A fan,is found in buildings.,fan,furniture,3,-28.958428382873535,354824192,gpt2-medium
A telephone,is found in buildings.,telephone,furniture,3,-28.28386878967285,354824192,gpt2-medium
A chair,is made of wood.,chair,furniture,4,-11.092350006103516,354824192,gpt2-medium
A sofa,is made of wood.,sofa,furniture,4,-12.655586242675781,354824192,gpt2-medium
A couch,is made of wood.,couch,furniture,4,-12.922378540039062,354824192,gpt2-medium
A table,is made of wood.,table,furniture,4,-14.958808898925781,354824192,gpt2-medium
An easy chair,is made of wood.,easy chair,furniture,4,-13.74456787109375,354824192,gpt2-medium
A dresser,is made of wood.,dresser,furniture,4,-12.514877319335938,354824192,gpt2-medium
A rocking chair,is made of wood.,rocking chair,furniture,4,-12.20831298828125,354824192,gpt2-medium
A coffee table,is made of wood.,coffee table,furniture,4,-13.312469482421875,354824192,gpt2-medium
A rocker,is made of wood.,rocker,furniture,4,-17.436420440673828,354824192,gpt2-medium
A love seat,is made of wood.,love seat,furniture,4,-14.485191345214844,354824192,gpt2-medium
Chest of drawers,are made of wood.,chest of drawers,furniture,4,-16.20209503173828,354824192,gpt2-medium
A desk,is made of wood.,desk,furniture,4,-12.69076156616211,354824192,gpt2-medium
A bed,is made of wood.,bed,furniture,4,-13.449207305908203,354824192,gpt2-medium
A bureau,is made of wood.,bureau,furniture,4,-21.943580627441406,354824192,gpt2-medium
A davenport,is made of wood.,davenport,furniture,4,-17.658977508544922,354824192,gpt2-medium
An end table,is made of wood.,end table,furniture,4,-15.175064086914062,354824192,gpt2-medium
A divan,is made of wood.,divan,furniture,4,-14.906858444213867,354824192,gpt2-medium
A night table,is made of wood.,night table,furniture,4,-13.275581359863281,354824192,gpt2-medium
A chest,is made of wood.,chest,furniture,4,-16.7181339263916,354824192,gpt2-medium
A cedar chest,is made of wood.,cedar chest,furniture,4,-12.270030975341797,354824192,gpt2-medium
A vanity,is made of wood.,vanity,furniture,4,-22.25739860534668,354824192,gpt2-medium
A bookcase,is made of wood.,bookcase,furniture,4,-13.13165283203125,354824192,gpt2-medium
A lounge,is made of wood.,lounge,furniture,4,-16.18732452392578,354824192,gpt2-medium
A chaise lounge,is made of wood.,chaise lounge,furniture,4,-16.11432647705078,354824192,gpt2-medium
An ottoman,is made of wood.,ottoman,furniture,4,-14.278850555419922,354824192,gpt2-medium
A footstool,is made of wood.,footstool,furniture,4,-12.71859359741211,354824192,gpt2-medium
A cabinet,is made of wood.,cabinet,furniture,4,-16.54592514038086,354824192,gpt2-medium
A china closet,is made of wood.,china closet,furniture,4,-14.210891723632812,354824192,gpt2-medium
A bench,is made of wood.,bench,furniture,4,-19.96310806274414,354824192,gpt2-medium
A buffet,is made of wood.,buffet,furniture,4,-17.843887329101562,354824192,gpt2-medium
A lamp,is made of wood.,lamp,furniture,4,-12.151546478271484,354824192,gpt2-medium
A stool,is made of wood.,stool,furniture,4,-15.714613914489746,354824192,gpt2-medium
A hassock,is made of wood.,hassock,furniture,4,-18.18384885787964,354824192,gpt2-medium
A drawer,is made of wood.,drawer,furniture,4,-13.27712631225586,354824192,gpt2-medium
A piano,is made of wood.,piano,furniture,4,-11.65958023071289,354824192,gpt2-medium
A cushion,is made of wood.,cushion,furniture,4,-14.435417175292969,354824192,gpt2-medium
A magazine rack,is made of wood.,magazine rack,furniture,4,-12.573688507080078,354824192,gpt2-medium
A hi-fi,is made of wood.,hi-fi,furniture,4,-20.41689682006836,354824192,gpt2-medium
A cupboard,is made of wood.,cupboard,furniture,4,-13.168098449707031,354824192,gpt2-medium
A stereo,is made of wood.,stereo,furniture,4,-19.01644515991211,354824192,gpt2-medium
A mirror,is made of wood.,mirror,furniture,4,-15.969921112060547,354824192,gpt2-medium
A television,is made of wood.,television,furniture,4,-18.864330291748047,354824192,gpt2-medium
A bar,is made of wood.,bar,furniture,4,-16.290660858154297,354824192,gpt2-medium
A shelf,is made of wood.,shelf,furniture,4,-13.126014709472656,354824192,gpt2-medium
A rug,is made of wood.,rug,furniture,4,-12.272514343261719,354824192,gpt2-medium
A pillow,is made of wood.,pillow,furniture,4,-15.301773071289062,354824192,gpt2-medium
A wastebasket,is made of wood.,wastebasket,furniture,4,-14.902976989746094,354824192,gpt2-medium
A radio,is made of wood.,radio,furniture,4,-20.18462371826172,354824192,gpt2-medium
A sewing machine,is made of wood.,sewing machine,furniture,4,-14.222190856933594,354824192,gpt2-medium
A stove,is made of wood.,stove,furniture,4,-13.044944763183594,354824192,gpt2-medium
A counter,is made of wood.,counter,furniture,4,-19.125822067260742,354824192,gpt2-medium
A clock,is made of wood.,clock,furniture,4,-12.881309509277344,354824192,gpt2-medium
A drape,is made of wood.,drape,furniture,4,-17.671924591064453,354824192,gpt2-medium
A refrigerator,is made of wood.,refrigerator,furniture,4,-14.336929321289062,354824192,gpt2-medium
A picture,is made of wood.,picture,furniture,4,-24.10087776184082,354824192,gpt2-medium
A closet,is made of wood.,closet,furniture,4,-16.667652130126953,354824192,gpt2-medium
A vase,is made of wood.,vase,furniture,4,-13.319915771484375,354824192,gpt2-medium
An ashtray,is made of wood.,ashtray,furniture,4,-14.736766815185547,354824192,gpt2-medium
A fan,is made of wood.,fan,furniture,4,-19.24469757080078,354824192,gpt2-medium
A telephone,is made of wood.,telephone,furniture,4,-17.367576599121094,354824192,gpt2-medium
A chair,is for sitting on or in.,chair,furniture,5,-22.97665786743164,354824192,gpt2-medium
A sofa,is for sitting on or in.,sofa,furniture,5,-23.541168212890625,354824192,gpt2-medium
A couch,is for sitting on or in.,couch,furniture,5,-23.065898895263672,354824192,gpt2-medium
A table,is for sitting on or in.,table,furniture,5,-28.573726654052734,354824192,gpt2-medium
An easy chair,is for sitting on or in.,easy chair,furniture,5,-23.698265075683594,354824192,gpt2-medium
A dresser,is for sitting on or in.,dresser,furniture,5,-25.36231231689453,354824192,gpt2-medium
A rocking chair,is for sitting on or in.,rocking chair,furniture,5,-23.394386291503906,354824192,gpt2-medium
A coffee table,is for sitting on or in.,coffee table,furniture,5,-27.826026916503906,354824192,gpt2-medium
A rocker,is for sitting on or in.,rocker,furniture,5,-32.984859466552734,354824192,gpt2-medium
A love seat,is for sitting on or in.,love seat,furniture,5,-26.031417846679688,354824192,gpt2-medium
Chest of drawers,are for sitting on or in.,chest of drawers,furniture,5,-28.781810760498047,354824192,gpt2-medium
A desk,is for sitting on or in.,desk,furniture,5,-26.600788116455078,354824192,gpt2-medium
A bed,is for sitting on or in.,bed,furniture,5,-26.923175811767578,354824192,gpt2-medium
A bureau,is for sitting on or in.,bureau,furniture,5,-35.745323181152344,354824192,gpt2-medium
A davenport,is for sitting on or in.,davenport,furniture,5,-30.59258270263672,354824192,gpt2-medium
An end table,is for sitting on or in.,end table,furniture,5,-28.76092529296875,354824192,gpt2-medium
A divan,is for sitting on or in.,divan,furniture,5,-27.820480346679688,354824192,gpt2-medium
A night table,is for sitting on or in.,night table,furniture,5,-23.841815948486328,354824192,gpt2-medium
A chest,is for sitting on or in.,chest,furniture,5,-30.259071350097656,354824192,gpt2-medium
A cedar chest,is for sitting on or in.,cedar chest,furniture,5,-28.600139617919922,354824192,gpt2-medium
A vanity,is for sitting on or in.,vanity,furniture,5,-35.07702827453613,354824192,gpt2-medium
A bookcase,is for sitting on or in.,bookcase,furniture,5,-26.954933166503906,354824192,gpt2-medium
A lounge,is for sitting on or in.,lounge,furniture,5,-28.020999908447266,354824192,gpt2-medium
A chaise lounge,is for sitting on or in.,chaise lounge,furniture,5,-29.71444320678711,354824192,gpt2-medium
An ottoman,is for sitting on or in.,ottoman,furniture,5,-27.372360229492188,354824192,gpt2-medium
A footstool,is for sitting on or in.,footstool,furniture,5,-24.4945068359375,354824192,gpt2-medium
A cabinet,is for sitting on or in.,cabinet,furniture,5,-31.02615737915039,354824192,gpt2-medium
A china closet,is for sitting on or in.,china closet,furniture,5,-27.519134521484375,354824192,gpt2-medium
A bench,is for sitting on or in.,bench,furniture,5,-34.9323616027832,354824192,gpt2-medium
A buffet,is for sitting on or in.,buffet,furniture,5,-29.678451538085938,354824192,gpt2-medium
A lamp,is for sitting on or in.,lamp,furniture,5,-28.247093200683594,354824192,gpt2-medium
A stool,is for sitting on or in.,stool,furniture,5,-25.965717315673828,354824192,gpt2-medium
A hassock,is for sitting on or in.,hassock,furniture,5,-30.852971076965332,354824192,gpt2-medium
A drawer,is for sitting on or in.,drawer,furniture,5,-28.263023376464844,354824192,gpt2-medium
A piano,is for sitting on or in.,piano,furniture,5,-28.91291046142578,354824192,gpt2-medium
A cushion,is for sitting on or in.,cushion,furniture,5,-25.879478454589844,354824192,gpt2-medium
A magazine rack,is for sitting on or in.,magazine rack,furniture,5,-26.50979995727539,354824192,gpt2-medium
A hi-fi,is for sitting on or in.,hi-fi,furniture,5,-35.40872573852539,354824192,gpt2-medium
A cupboard,is for sitting on or in.,cupboard,furniture,5,-26.9671630859375,354824192,gpt2-medium
A stereo,is for sitting on or in.,stereo,furniture,5,-31.161849975585938,354824192,gpt2-medium
A mirror,is for sitting on or in.,mirror,furniture,5,-29.29385757446289,354824192,gpt2-medium
A television,is for sitting on or in.,television,furniture,5,-34.044952392578125,354824192,gpt2-medium
A bar,is for sitting on or in.,bar,furniture,5,-30.706981658935547,354824192,gpt2-medium
A shelf,is for sitting on or in.,shelf,furniture,5,-28.71841812133789,354824192,gpt2-medium
A rug,is for sitting on or in.,rug,furniture,5,-25.746746063232422,354824192,gpt2-medium
A pillow,is for sitting on or in.,pillow,furniture,5,-26.684001922607422,354824192,gpt2-medium
A wastebasket,is for sitting on or in.,wastebasket,furniture,5,-29.274803161621094,354824192,gpt2-medium
A radio,is for sitting on or in.,radio,furniture,5,-34.89179229736328,354824192,gpt2-medium
A sewing machine,is for sitting on or in.,sewing machine,furniture,5,-32.63543701171875,354824192,gpt2-medium
A stove,is for sitting on or in.,stove,furniture,5,-29.802536010742188,354824192,gpt2-medium
A counter,is for sitting on or in.,counter,furniture,5,-34.1247501373291,354824192,gpt2-medium
A clock,is for sitting on or in.,clock,furniture,5,-31.809043884277344,354824192,gpt2-medium
A drape,is for sitting on or in.,drape,furniture,5,-29.90890884399414,354824192,gpt2-medium
A refrigerator,is for sitting on or in.,refrigerator,furniture,5,-29.023815155029297,354824192,gpt2-medium
A picture,is for sitting on or in.,picture,furniture,5,-40.02040481567383,354824192,gpt2-medium
A closet,is for sitting on or in.,closet,furniture,5,-27.75527572631836,354824192,gpt2-medium
A vase,is for sitting on or in.,vase,furniture,5,-30.060710906982422,354824192,gpt2-medium
An ashtray,is for sitting on or in.,ashtray,furniture,5,-29.665451049804688,354824192,gpt2-medium
A fan,is for sitting on or in.,fan,furniture,5,-38.87325668334961,354824192,gpt2-medium
A telephone,is for sitting on or in.,telephone,furniture,5,-31.7152099609375,354824192,gpt2-medium
A chair,is attractive.,chair,furniture,6,-15.195938110351562,354824192,gpt2-medium
A sofa,is attractive.,sofa,furniture,6,-14.812522888183594,354824192,gpt2-medium
